t;T_surf;M_Europa;M_loss;R_Europa;Density
804500.000;277.190186;1.28054440E+22;0.00000000;1008007.75;3000.00000
804600.000;277.190186;1.28070338E+22;0.00000000;1008049.69;3000.00000
804700.000;277.190186;1.28086235E+22;0.00000000;1008091.62;3000.00000
804800.000;277.190186;1.28102133E+22;0.00000000;1008133.56;3000.00000
804900.000;277.190186;1.28118031E+22;0.00000000;1008175.50;3000.00000
805000.000;277.190186;1.28133928E+22;0.00000000;1008217.44;3000.00000
805100.000;277.190186;1.28149826E+22;0.00000000;1008259.38;3000.00000
805200.000;277.190186;1.28165724E+22;0.00000000;1008301.31;3000.00000
805300.000;277.190186;1.28181621E+22;0.00000000;1008343.25;3000.00000
805400.000;277.190186;1.28197519E+22;0.00000000;1008385.12;3000.00000
805500.000;277.190186;1.28213417E+22;0.00000000;1008427.00;3000.00000
805600.000;277.190186;1.28229315E+22;0.00000000;1008468.88;3000.00000
805700.000;277.190186;1.28245212E+22;0.00000000;1008510.75;3000.00000
805800.000;277.190186;1.28261110E+22;0.00000000;1008552.62;3000.00000
805900.000;277.190186;1.28277008E+22;0.00000000;1008594.50;3000.00000
806000.000;277.190186;1.28292905E+22;0.00000000;1008636.38;3000.00000
806100.000;277.190186;1.28308803E+22;0.00000000;1008678.25;3000.00000
806200.000;277.190186;1.28324701E+22;0.00000000;1008720.12;3000.00000
806300.000;277.190186;1.28340599E+22;0.00000000;1008762.00;3000.00000
806400.000;277.190186;1.28356496E+22;0.00000000;1008803.88;3000.00000
806500.000;277.190186;1.28372394E+22;0.00000000;1008845.75;3000.00000
806600.000;277.190186;1.28388292E+22;0.00000000;1008887.62;3000.00000
806700.000;277.190186;1.28404189E+22;0.00000000;1008929.50;3000.00000
806800.000;277.190186;1.28420087E+22;0.00000000;1008971.38;3000.00000
806900.000;277.190186;1.28435985E+22;0.00000000;1009013.25;3000.00000
807000.000;277.190186;1.28451882E+22;0.00000000;1009055.12;3000.00000
807100.000;277.190186;1.28467780E+22;0.00000000;1009097.00;3000.00000
807200.000;277.190186;1.28483678E+22;0.00000000;1009138.88;3000.00000
807300.000;277.190186;1.28499576E+22;0.00000000;1009180.75;3000.00000
807400.000;277.190186;1.28515473E+22;0.00000000;1009222.62;3000.00000
807500.000;277.190186;1.28531371E+22;0.00000000;1009264.44;3000.00000
807600.000;277.190186;1.28547269E+22;0.00000000;1009306.31;3000.00000
807700.000;277.190186;1.28563166E+22;0.00000000;1009348.12;3000.00000
807800.000;277.190186;1.28579064E+22;0.00000000;1009389.94;3000.00000
807900.000;277.190186;1.28594962E+22;0.00000000;1009431.75;3000.00000
808000.000;277.190186;1.28610860E+22;0.00000000;1009473.56;3000.00000
808100.000;277.190186;1.28626757E+22;0.00000000;1009515.38;3000.00000
808200.000;277.190186;1.28642655E+22;0.00000000;1009557.19;3000.00000
808300.000;277.190186;1.28658553E+22;0.00000000;1009599.00;3000.00000
808400.000;277.190186;1.28674450E+22;0.00000000;1009640.81;3000.00000
808500.000;277.190186;1.28690348E+22;0.00000000;1009682.62;3000.00000
808600.000;277.190186;1.28706246E+22;0.00000000;1009724.44;3000.00000
808700.000;277.190186;1.28722144E+22;0.00000000;1009766.25;3000.00000
808800.000;277.190186;1.28738041E+22;0.00000000;1009808.06;3000.00000
808900.000;277.190186;1.28753939E+22;0.00000000;1009849.88;3000.00000
809000.000;277.190186;1.28769837E+22;0.00000000;1009891.69;3000.00000
809100.000;277.190186;1.28785734E+22;0.00000000;1009933.50;3000.00000
809200.000;277.190186;1.28801632E+22;0.00000000;1009975.31;3000.00000
809300.000;277.190186;1.28817530E+22;0.00000000;1010017.06;3000.00000
809400.000;277.190186;1.28833427E+22;0.00000000;1010058.88;3000.00000
809500.000;277.190186;1.28849325E+22;0.00000000;1010100.62;3000.00000
809600.000;277.190186;1.28865223E+22;0.00000000;1010142.38;3000.00000
809700.000;277.190186;1.28881121E+22;0.00000000;1010184.12;3000.00000
809800.000;277.190186;1.28897018E+22;0.00000000;1010225.88;3000.00000
809900.000;277.190186;1.28912916E+22;0.00000000;1010267.62;3000.00000
810000.000;277.190186;1.28928814E+22;0.00000000;1010309.38;3000.00000
810100.000;277.190186;1.28944711E+22;0.00000000;1010351.12;3000.00000
810200.000;277.190186;1.28960609E+22;0.00000000;1010392.88;3000.00000
810300.000;277.190186;1.28976507E+22;0.00000000;1010434.62;3000.00000
810400.000;277.190186;1.28992405E+22;0.00000000;1010476.38;3000.00000
810500.000;277.190186;1.29008302E+22;0.00000000;1010518.12;3000.00000
810600.000;277.190186;1.29024200E+22;0.00000000;1010559.88;3000.00000
810700.000;277.190186;1.29040098E+22;0.00000000;1010601.62;3000.00000
810800.000;277.190186;1.29055995E+22;0.00000000;1010643.38;3000.00000
810900.000;277.190186;1.29071893E+22;0.00000000;1010685.12;3000.00000
811000.000;277.190186;1.29087791E+22;0.00000000;1010726.81;3000.00000
811100.000;277.190186;1.29103688E+22;0.00000000;1010768.50;3000.00000
811200.000;277.190186;1.29119586E+22;0.00000000;1010810.25;3000.00000
811300.000;277.190186;1.29135484E+22;0.00000000;1010851.94;3000.00000
811400.000;277.190186;1.29151382E+22;0.00000000;1010893.62;3000.00000
811500.000;277.190186;1.29167279E+22;0.00000000;1010935.31;3000.00000
811600.000;277.190186;1.29183177E+22;0.00000000;1010977.00;3000.00000
811700.000;277.190186;1.29199075E+22;0.00000000;1011018.69;3000.00000
811800.000;277.190186;1.29214972E+22;0.00000000;1011060.38;3000.00000
811900.000;277.190186;1.29230870E+22;0.00000000;1011102.06;3000.00000
812000.000;277.190186;1.29246768E+22;0.00000000;1011143.75;3000.00000
812100.000;277.190186;1.29262666E+22;0.00000000;1011185.44;3000.00000
812200.000;277.190186;1.29278563E+22;0.00000000;1011227.12;3000.00000
812300.000;277.190186;1.29294461E+22;0.00000000;1011268.81;3000.00000
812400.000;277.190186;1.29310359E+22;0.00000000;1011310.50;3000.00000
812500.000;277.190186;1.29326256E+22;0.00000000;1011352.19;3000.00000
812600.000;277.190186;1.29342154E+22;0.00000000;1011393.88;3000.00000
812700.000;277.190186;1.29358052E+22;0.00000000;1011435.56;3000.00000
812800.000;277.190186;1.29373949E+22;0.00000000;1011477.25;3000.00000
812900.000;277.190186;1.29389847E+22;0.00000000;1011518.94;3000.00000
813000.000;277.190186;1.29405745E+22;0.00000000;1011560.62;3000.00000
813100.000;277.190186;1.29421643E+22;0.00000000;1011602.25;3000.00000
813200.000;277.190186;1.29437540E+22;0.00000000;1011643.88;3000.00000
813300.000;277.190186;1.29453438E+22;0.00000000;1011685.50;3000.00000
813400.000;277.190186;1.29469336E+22;0.00000000;1011727.12;3000.00000
813500.000;277.190186;1.29485233E+22;0.00000000;1011768.75;3000.00000
813600.000;277.190186;1.29501131E+22;0.00000000;1011810.38;3000.00000
813700.000;277.190186;1.29517029E+22;0.00000000;1011852.00;3000.00000
813800.000;277.190186;1.29532927E+22;0.00000000;1011893.62;3000.00000
813900.000;277.190186;1.29548824E+22;0.00000000;1011935.25;3000.00000
814000.000;277.190186;1.29564722E+22;0.00000000;1011976.88;3000.00000
814100.000;277.190186;1.29580620E+22;0.00000000;1012018.50;3000.00000
814200.000;277.190186;1.29596517E+22;0.00000000;1012060.12;3000.00000
814300.000;277.190186;1.29612415E+22;0.00000000;1012101.75;3000.00000
814400.000;277.190186;1.29628313E+22;0.00000000;1012143.38;3000.00000
814500.000;277.190186;1.29644210E+22;0.00000000;1012185.00;3000.00000
814600.000;277.190186;1.29660108E+22;0.00000000;1012226.62;3000.00000
814700.000;277.190186;1.29676006E+22;0.00000000;1012268.19;3000.00000
814800.000;277.190186;1.29691904E+22;0.00000000;1012309.81;3000.00000
814900.000;277.190186;1.29707801E+22;0.00000000;1012351.44;3000.00000
815000.000;277.190186;1.29723699E+22;0.00000000;1012393.00;3000.00000
815100.000;277.190186;1.29739597E+22;0.00000000;1012434.56;3000.00000
815200.000;277.190186;1.29755494E+22;0.00000000;1012476.12;3000.00000
815300.000;277.190186;1.29771392E+22;0.00000000;1012517.69;3000.00000
815400.000;277.190186;1.29787290E+22;0.00000000;1012559.25;3000.00000
815500.000;277.190186;1.29803188E+22;0.00000000;1012600.81;3000.00000
815600.000;277.190186;1.29819085E+22;0.00000000;1012642.38;3000.00000
815700.000;277.190186;1.29834983E+22;0.00000000;1012683.94;3000.00000
815800.000;277.190186;1.29850881E+22;0.00000000;1012725.50;3000.00000
815900.000;277.190186;1.29866778E+22;0.00000000;1012767.06;3000.00000
816000.000;277.190186;1.29882676E+22;0.00000000;1012808.62;3000.00000
816100.000;277.190186;1.29898574E+22;0.00000000;1012850.19;3000.00000
816200.000;277.190186;1.29914472E+22;0.00000000;1012891.75;3000.00000
816300.000;277.190186;1.29930369E+22;0.00000000;1012933.31;3000.00000
816400.000;277.190186;1.29946267E+22;0.00000000;1012974.81;3000.00000
816500.000;277.190186;1.29962165E+22;0.00000000;1013016.31;3000.00000
816600.000;277.190186;1.29978062E+22;0.00000000;1013057.81;3000.00000
816700.000;277.190186;1.29993960E+22;0.00000000;1013099.38;3000.00000
816800.000;277.190186;1.30009858E+22;0.00000000;1013140.88;3000.00000
816900.000;277.190186;1.30025755E+22;0.00000000;1013182.44;3000.00000
817000.000;277.190186;1.30041653E+22;0.00000000;1013223.94;3000.00000
817100.000;277.190186;1.30057551E+22;0.00000000;1013265.44;3000.00000
817200.000;277.190186;1.30073449E+22;0.00000000;1013306.94;3000.00000
817300.000;277.190186;1.30089346E+22;0.00000000;1013348.44;3000.00000
817400.000;277.190186;1.30105244E+22;0.00000000;1013389.94;3000.00000
817500.000;277.190186;1.30121142E+22;0.00000000;1013431.44;3000.00000
817600.000;277.190186;1.30137039E+22;0.00000000;1013472.94;3000.00000
817700.000;277.190186;1.30152937E+22;0.00000000;1013514.44;3000.00000
817800.000;277.190186;1.30168835E+22;0.00000000;1013555.94;3000.00000
817900.000;277.190186;1.30184733E+22;0.00000000;1013597.44;3000.00000
818000.000;277.190186;1.30200630E+22;0.00000000;1013638.94;3000.00000
818100.000;277.190186;1.30216528E+22;0.00000000;1013680.44;3000.00000
818200.000;277.190186;1.30232426E+22;0.00000000;1013721.94;3000.00000
818300.000;277.190186;1.30248323E+22;0.00000000;1013763.44;3000.00000
818400.000;277.190186;1.30264221E+22;0.00000000;1013804.94;3000.00000
818500.000;277.190186;1.30280119E+22;0.00000000;1013846.38;3000.00000
818600.000;277.190186;1.30296016E+22;0.00000000;1013887.81;3000.00000
818700.000;277.190186;1.30311914E+22;0.00000000;1013929.25;3000.00000
818800.000;277.190186;1.30327812E+22;0.00000000;1013970.69;3000.00000
818900.000;277.190186;1.30343710E+22;0.00000000;1014012.12;3000.00000
819000.000;277.190186;1.30359607E+22;0.00000000;1014053.56;3000.00000
819100.000;277.190186;1.30375505E+22;0.00000000;1014095.00;3000.00000
819200.000;277.190186;1.30391403E+22;0.00000000;1014136.44;3000.00000
819300.000;277.190186;1.30407300E+22;0.00000000;1014177.88;3000.00000
819400.000;277.190186;1.30423198E+22;0.00000000;1014219.31;3000.00000
819500.000;277.190186;1.30439096E+22;0.00000000;1014260.75;3000.00000
819600.000;277.190186;1.30454994E+22;0.00000000;1014302.19;3000.00000
819700.000;277.190186;1.30470891E+22;0.00000000;1014343.62;3000.00000
819800.000;277.190186;1.30486789E+22;0.00000000;1014385.06;3000.00000
819900.000;277.190186;1.30502687E+22;0.00000000;1014426.50;3000.00000
820000.000;277.190186;1.30518584E+22;0.00000000;1014467.94;3000.00000
820100.000;277.190186;1.30534482E+22;0.00000000;1014509.38;3000.00000
820200.000;277.190186;1.30550380E+22;0.00000000;1014550.81;3000.00000
820300.000;277.190186;1.30566277E+22;0.00000000;1014592.25;3000.00000
820400.000;277.190186;1.30582175E+22;0.00000000;1014633.69;3000.00000
820500.000;277.190186;1.30598073E+22;0.00000000;1014675.06;3000.00000
820600.000;277.190186;1.30613971E+22;0.00000000;1014716.50;3000.00000
820700.000;277.190186;1.30629868E+22;0.00000000;1014757.88;3000.00000
820800.000;277.190186;1.30645766E+22;0.00000000;1014799.25;3000.00000
820900.000;277.190186;1.30661664E+22;0.00000000;1014840.62;3000.00000
821000.000;277.190186;1.30677561E+22;0.00000000;1014882.00;3000.00000
821100.000;277.190186;1.30693459E+22;0.00000000;1014923.38;3000.00000
821200.000;277.190186;1.30709357E+22;0.00000000;1014964.75;3000.00000
821300.000;277.190186;1.30725255E+22;0.00000000;1015006.12;3000.00000
821400.000;277.190186;1.30741152E+22;0.00000000;1015047.50;3000.00000
821500.000;277.190186;1.30757050E+22;0.00000000;1015088.88;3000.00000
821600.000;277.190186;1.30772948E+22;0.00000000;1015130.25;3000.00000
821700.000;277.190186;1.30788845E+22;0.00000000;1015171.62;3000.00000
821800.000;277.190186;1.30804743E+22;0.00000000;1015213.00;3000.00000
821900.000;277.190186;1.30820641E+22;0.00000000;1015254.38;3000.00000
822000.000;277.190186;1.30836538E+22;0.00000000;1015295.75;3000.00000
822100.000;277.190186;1.30852436E+22;0.00000000;1015337.06;3000.00000
822200.000;277.190186;1.30868334E+22;0.00000000;1015378.44;3000.00000
822300.000;277.190186;1.30884232E+22;0.00000000;1015419.81;3000.00000
822400.000;277.190186;1.30900129E+22;0.00000000;1015461.12;3000.00000
822500.000;277.190186;1.30916027E+22;0.00000000;1015502.44;3000.00000
822600.000;277.190186;1.30931925E+22;0.00000000;1015543.75;3000.00000
822700.000;277.190186;1.30947822E+22;0.00000000;1015585.06;3000.00000
822800.000;277.190186;1.30963720E+22;0.00000000;1015626.38;3000.00000
822900.000;277.190186;1.30979618E+22;0.00000000;1015667.69;3000.00000
823000.000;277.190186;1.30995516E+22;0.00000000;1015709.00;3000.00000
823100.000;277.190186;1.31011413E+22;0.00000000;1015750.31;3000.00000
823200.000;277.190186;1.31027311E+22;0.00000000;1015791.62;3000.00000
823300.000;277.190186;1.31043209E+22;0.00000000;1015832.94;3000.00000
823400.000;277.190186;1.31059106E+22;0.00000000;1015874.25;3000.00000
823500.000;277.190186;1.31075004E+22;0.00000000;1015915.56;3000.00000
823600.000;277.190186;1.31090902E+22;0.00000000;1015956.88;3000.00000
823700.000;277.190186;1.31106800E+22;0.00000000;1015998.19;3000.00000
823800.000;277.190186;1.31122697E+22;0.00000000;1016039.50;3000.00000
823900.000;277.190186;1.31138595E+22;0.00000000;1016080.81;3000.00000
824000.000;277.190186;1.31154493E+22;0.00000000;1016122.12;3000.00000
824100.000;277.190186;1.31170390E+22;0.00000000;1016163.44;3000.00000
824200.000;277.190186;1.31186288E+22;0.00000000;1016204.69;3000.00000
824300.000;277.190186;1.31202186E+22;0.00000000;1016246.00;3000.00000
824400.000;277.190186;1.31218083E+22;0.00000000;1016287.25;3000.00000
824500.000;277.190186;1.31233981E+22;0.00000000;1016328.50;3000.00000
824600.000;277.190186;1.31249879E+22;0.00000000;1016369.75;3000.00000
824700.000;277.190186;1.31265777E+22;0.00000000;1016411.00;3000.00000
824800.000;277.190186;1.31281674E+22;0.00000000;1016452.25;3000.00000
824900.000;277.190186;1.31297572E+22;0.00000000;1016493.50;3000.00000
825000.000;277.190186;1.31313470E+22;0.00000000;1016534.75;3000.00000
825100.000;277.190186;1.31329367E+22;0.00000000;1016576.00;3000.00000
825200.000;277.190186;1.31345265E+22;0.00000000;1016617.25;3000.00000
825300.000;277.190186;1.31361163E+22;0.00000000;1016658.50;3000.00000
825400.000;277.190186;1.31377061E+22;0.00000000;1016699.75;3000.00000
825500.000;277.190186;1.31392958E+22;0.00000000;1016741.00;3000.00000
825600.000;277.190186;1.31408856E+22;0.00000000;1016782.25;3000.00000
825700.000;277.190186;1.31424754E+22;0.00000000;1016823.50;3000.00000
825800.000;277.190186;1.31440651E+22;0.00000000;1016864.75;3000.00000
825900.000;277.190186;1.31456549E+22;0.00000000;1016906.00;3000.00000
826000.000;277.190186;1.31472447E+22;0.00000000;1016947.25;3000.00000
826100.000;277.190186;1.31488344E+22;0.00000000;1016988.44;3000.00000
826200.000;277.190186;1.31504242E+22;0.00000000;1017029.62;3000.00000
826300.000;277.190186;1.31520140E+22;0.00000000;1017070.88;3000.00000
826400.000;277.190186;1.31536038E+22;0.00000000;1017112.06;3000.00000
826500.000;277.190186;1.31551935E+22;0.00000000;1017153.25;3000.00000
826600.000;277.190186;1.31567833E+22;0.00000000;1017194.44;3000.00000
826700.000;277.190186;1.31583731E+22;0.00000000;1017235.62;3000.00000
826800.000;277.190186;1.31599628E+22;0.00000000;1017276.81;3000.00000
826900.000;277.190186;1.31615526E+22;0.00000000;1017318.00;3000.00000
827000.000;277.190186;1.31631424E+22;0.00000000;1017359.19;3000.00000
827100.000;277.190186;1.31647322E+22;0.00000000;1017400.38;3000.00000
827200.000;277.190186;1.31663219E+22;0.00000000;1017441.56;3000.00000
827300.000;277.190186;1.31679117E+22;0.00000000;1017482.75;3000.00000
827400.000;277.190186;1.31695015E+22;0.00000000;1017523.94;3000.00000
827500.000;277.190186;1.31710912E+22;0.00000000;1017565.12;3000.00000
827600.000;277.190186;1.31726810E+22;0.00000000;1017606.31;3000.00000
827700.000;277.190186;1.31742708E+22;0.00000000;1017647.50;3000.00000
827800.000;277.190186;1.31758605E+22;0.00000000;1017688.69;3000.00000
827900.000;277.190186;1.31774503E+22;0.00000000;1017729.88;3000.00000
828000.000;277.190186;1.31790401E+22;0.00000000;1017771.00;3000.00000
828100.000;277.190186;1.31806299E+22;0.00000000;1017812.12;3000.00000
828200.000;277.190186;1.31822196E+22;0.00000000;1017853.25;3000.00000
828300.000;277.190186;1.31838094E+22;0.00000000;1017894.38;3000.00000
828400.000;277.190186;1.31853992E+22;0.00000000;1017935.50;3000.00000
828500.000;277.190186;1.31869889E+22;0.00000000;1017976.62;3000.00000
828600.000;277.190186;1.31885787E+22;0.00000000;1018017.75;3000.00000
828700.000;277.190186;1.31901685E+22;0.00000000;1018058.88;3000.00000
828800.000;277.190186;1.31917583E+22;0.00000000;1018100.00;3000.00000
828900.000;277.190186;1.31933480E+22;0.00000000;1018141.12;3000.00000
829000.000;277.190186;1.31949378E+22;0.00000000;1018182.25;3000.00000
829100.000;277.190186;1.31965276E+22;0.00000000;1018223.38;3000.00000
829200.000;277.190186;1.31981173E+22;0.00000000;1018264.50;3000.00000
829300.000;277.190186;1.31997071E+22;0.00000000;1018305.62;3000.00000
829400.000;277.190186;1.32012969E+22;0.00000000;1018346.75;3000.00000
829500.000;277.190186;1.32028866E+22;0.00000000;1018387.88;3000.00000
829600.000;277.190186;1.32044764E+22;0.00000000;1018429.00;3000.00000
829700.000;277.190186;1.32060662E+22;0.00000000;1018470.12;3000.00000
829800.000;277.190186;1.32076560E+22;0.00000000;1018511.25;3000.00000
829900.000;277.190186;1.32092457E+22;0.00000000;1018552.31;3000.00000
830000.000;277.190186;1.32108355E+22;0.00000000;1018593.38;3000.00000
830100.000;277.190186;1.32124253E+22;0.00000000;1018634.44;3000.00000
830200.000;277.190186;1.32140150E+22;0.00000000;1018675.50;3000.00000
830300.000;277.190186;1.32156048E+22;0.00000000;1018716.56;3000.00000
830400.000;277.190186;1.32171946E+22;0.00000000;1018757.62;3000.00000
830500.000;277.190186;1.32187844E+22;0.00000000;1018798.69;3000.00000
830600.000;277.190186;1.32203741E+22;0.00000000;1018839.75;3000.00000
830700.000;277.190186;1.32219639E+22;0.00000000;1018880.81;3000.00000
830800.000;277.190186;1.32235537E+22;0.00000000;1018921.88;3000.00000
830900.000;277.190186;1.32251434E+22;0.00000000;1018962.94;3000.00000
831000.000;277.190186;1.32267332E+22;0.00000000;1019004.00;3000.00000
831100.000;277.190186;1.32283230E+22;0.00000000;1019045.06;3000.00000
831200.000;277.190186;1.32299128E+22;0.00000000;1019086.12;3000.00000
831300.000;277.190186;1.32315025E+22;0.00000000;1019127.19;3000.00000
831400.000;277.190186;1.32330923E+22;0.00000000;1019168.25;3000.00000
831500.000;277.190186;1.32346821E+22;0.00000000;1019209.31;3000.00000
831600.000;277.190186;1.32362718E+22;0.00000000;1019250.38;3000.00000
831700.000;277.190186;1.32378616E+22;0.00000000;1019291.38;3000.00000
831800.000;277.190186;1.32394514E+22;0.00000000;1019332.44;3000.00000
831900.000;277.190186;1.32410411E+22;0.00000000;1019373.44;3000.00000
832000.000;277.190186;1.32426309E+22;0.00000000;1019414.44;3000.00000
832100.000;277.190186;1.32442207E+22;0.00000000;1019455.44;3000.00000
832200.000;277.190186;1.32458105E+22;0.00000000;1019496.44;3000.00000
832300.000;277.190186;1.32474002E+22;0.00000000;1019537.44;3000.00000
832400.000;277.190186;1.32489900E+22;0.00000000;1019578.44;3000.00000
832500.000;277.190186;1.32505798E+22;0.00000000;1019619.44;3000.00000
832600.000;277.190186;1.32521695E+22;0.00000000;1019660.44;3000.00000
832700.000;277.190186;1.32537593E+22;0.00000000;1019701.44;3000.00000
832800.000;277.190186;1.32553491E+22;0.00000000;1019742.44;3000.00000
832900.000;277.190186;1.32569389E+22;0.00000000;1019783.44;3000.00000
833000.000;277.190186;1.32585286E+22;0.00000000;1019824.44;3000.00000
833100.000;277.190186;1.32601184E+22;0.00000000;1019865.44;3000.00000
833200.000;277.190186;1.32617082E+22;0.00000000;1019906.44;3000.00000
833300.000;277.190186;1.32632979E+22;0.00000000;1019947.44;3000.00000
833400.000;277.190186;1.32648877E+22;0.00000000;1019988.44;3000.00000
833500.000;277.190186;1.32664775E+22;0.00000000;1020029.44;3000.00000
833600.000;277.190186;1.32680672E+22;0.00000000;1020070.44;3000.00000
833700.000;277.190186;1.32696570E+22;0.00000000;1020111.38;3000.00000
833800.000;277.190186;1.32712468E+22;0.00000000;1020152.31;3000.00000
833900.000;277.190186;1.32728366E+22;0.00000000;1020193.25;3000.00000
834000.000;277.190186;1.32744263E+22;0.00000000;1020234.19;3000.00000
834100.000;277.190186;1.32760161E+22;0.00000000;1020275.12;3000.00000
834200.000;277.190186;1.32776059E+22;0.00000000;1020316.06;3000.00000
834300.000;277.190186;1.32791956E+22;0.00000000;1020357.00;3000.00000
834400.000;277.190186;1.32807854E+22;0.00000000;1020397.94;3000.00000
834500.000;277.190186;1.32823752E+22;0.00000000;1020438.88;3000.00000
834600.000;277.190186;1.32839650E+22;0.00000000;1020479.81;3000.00000
834700.000;277.190186;1.32855547E+22;0.00000000;1020520.75;3000.00000
834800.000;277.190186;1.32871445E+22;0.00000000;1020561.69;3000.00000
834900.000;277.190186;1.32887343E+22;0.00000000;1020602.62;3000.00000
835000.000;277.190186;1.32903240E+22;0.00000000;1020643.56;3000.00000
835100.000;277.190186;1.32919138E+22;0.00000000;1020684.50;3000.00000
835200.000;277.190186;1.32935036E+22;0.00000000;1020725.44;3000.00000
835300.000;277.190186;1.32950933E+22;0.00000000;1020766.38;3000.00000
835400.000;277.190186;1.32966831E+22;0.00000000;1020807.31;3000.00000
835500.000;277.190186;1.32982729E+22;0.00000000;1020848.25;3000.00000
835600.000;277.190186;1.32998627E+22;0.00000000;1020889.19;3000.00000
835700.000;277.190186;1.33014524E+22;0.00000000;1020930.06;3000.00000
835800.000;277.190186;1.33030422E+22;0.00000000;1020970.94;3000.00000
835900.000;277.190186;1.33046320E+22;0.00000000;1021011.81;3000.00000
836000.000;277.190186;1.33062217E+22;0.00000000;1021052.69;3000.00000
836100.000;277.190186;1.33078115E+22;0.00000000;1021093.56;3000.00000
836200.000;277.190186;1.33094013E+22;0.00000000;1021134.44;3000.00000
836300.000;277.190186;1.33109911E+22;0.00000000;1021175.31;3000.00000
836400.000;277.190186;1.33125808E+22;0.00000000;1021216.19;3000.00000
836500.000;277.190186;1.33141706E+22;0.00000000;1021257.06;3000.00000
836600.000;277.190186;1.33157604E+22;0.00000000;1021297.94;3000.00000
836700.000;277.190186;1.33173501E+22;0.00000000;1021338.81;3000.00000
836800.000;277.190186;1.33189399E+22;0.00000000;1021379.69;3000.00000
836900.000;277.190186;1.33205297E+22;0.00000000;1021420.56;3000.00000
837000.000;277.190186;1.33221194E+22;0.00000000;1021461.44;3000.00000
837100.000;277.190186;1.33237092E+22;0.00000000;1021502.31;3000.00000
837200.000;277.190186;1.33252990E+22;0.00000000;1021543.19;3000.00000
837300.000;277.190186;1.33268888E+22;0.00000000;1021584.06;3000.00000
837400.000;277.190186;1.33284785E+22;0.00000000;1021624.94;3000.00000
837500.000;277.190186;1.33300683E+22;0.00000000;1021665.75;3000.00000
837600.000;277.190186;1.33316581E+22;0.00000000;1021706.62;3000.00000
837700.000;277.190186;1.33332478E+22;0.00000000;1021747.50;3000.00000
837800.000;277.190186;1.33348376E+22;0.00000000;1021788.31;3000.00000
837900.000;277.190186;1.33364274E+22;0.00000000;1021829.12;3000.00000
838000.000;277.190186;1.33380172E+22;0.00000000;1021869.94;3000.00000
838100.000;277.190186;1.33396069E+22;0.00000000;1021910.75;3000.00000
838200.000;277.190186;1.33411967E+22;0.00000000;1021951.56;3000.00000
838300.000;277.190186;1.33427865E+22;0.00000000;1021992.38;3000.00000
838400.000;277.190186;1.33443762E+22;0.00000000;1022033.19;3000.00000
838500.000;277.190186;1.33459660E+22;0.00000000;1022074.00;3000.00000
838600.000;277.190186;1.33475558E+22;0.00000000;1022114.81;3000.00000
838700.000;277.190186;1.33491456E+22;0.00000000;1022155.62;3000.00000
838800.000;277.190186;1.33507353E+22;0.00000000;1022196.44;3000.00000
838900.000;277.190186;1.33523251E+22;0.00000000;1022237.25;3000.00000
839000.000;277.190186;1.33539149E+22;0.00000000;1022278.06;3000.00000
839100.000;277.190186;1.33555046E+22;0.00000000;1022318.88;3000.00000
839200.000;277.190186;1.33570944E+22;0.00000000;1022359.62;3000.00000
839300.000;277.190186;1.33586842E+22;0.00000000;1022400.44;3000.00000
839400.000;277.190186;1.33602739E+22;0.00000000;1022441.25;3000.00000
839500.000;277.190186;1.33618637E+22;0.00000000;1022482.06;3000.00000
839600.000;277.190186;1.33634535E+22;0.00000000;1022522.81;3000.00000
839700.000;277.190186;1.33650433E+22;0.00000000;1022563.56;3000.00000
839800.000;277.190186;1.33666330E+22;0.00000000;1022604.31;3000.00000
839900.000;277.190186;1.33682228E+22;0.00000000;1022645.06;3000.00000
840000.000;277.190186;1.33698126E+22;0.00000000;1022685.81;3000.00000
840100.000;277.190186;1.33714023E+22;0.00000000;1022726.56;3000.00000
840200.000;277.190186;1.33729921E+22;0.00000000;1022767.31;3000.00000
840300.000;277.190186;1.33745819E+22;0.00000000;1022808.06;3000.00000
840400.000;277.190186;1.33761717E+22;0.00000000;1022848.81;3000.00000
840500.000;277.190186;1.33777614E+22;0.00000000;1022889.56;3000.00000
840600.000;277.190186;1.33793512E+22;0.00000000;1022930.31;3000.00000
840700.000;277.190186;1.33809410E+22;0.00000000;1022971.06;3000.00000
840800.000;277.190186;1.33825307E+22;0.00000000;1023011.81;3000.00000
840900.000;277.190186;1.33841205E+22;0.00000000;1023052.56;3000.00000
841000.000;277.190186;1.33857103E+22;0.00000000;1023093.31;3000.00000
841100.000;277.190186;1.33873000E+22;0.00000000;1023134.06;3000.00000
841200.000;277.190186;1.33888898E+22;0.00000000;1023174.81;3000.00000
841300.000;277.190186;1.33904796E+22;0.00000000;1023215.50;3000.00000
841400.000;277.190186;1.33920694E+22;0.00000000;1023256.25;3000.00000
841500.000;277.190186;1.33936591E+22;0.00000000;1023297.00;3000.00000
841600.000;277.190186;1.33952489E+22;0.00000000;1023337.69;3000.00000
841700.000;277.190186;1.33968387E+22;0.00000000;1023378.38;3000.00000
841800.000;277.190186;1.33984284E+22;0.00000000;1023419.06;3000.00000
841900.000;277.190186;1.34000182E+22;0.00000000;1023459.75;3000.00000
842000.000;277.190186;1.34016080E+22;0.00000000;1023500.44;3000.00000
842100.000;277.190186;1.34031978E+22;0.00000000;1023541.12;3000.00000
