t;T_surf;M_Europa;M_loss;R_Europa;Density
3200.00000;255.918503;1.01239611E+21;0.00000000;509260.156;1830.00000
3300.00000;256.538391;1.04379394E+21;0.00000000;514471.375;1830.00000
3400.00000;257.139221;1.07519177E+21;0.00000000;519579.125;1830.00000
3500.00000;257.720947;1.10658960E+21;0.00000000;524588.375;1830.00000
3600.00000;258.283630;1.13798743E+21;0.00000000;529503.750;1830.00000
3700.00000;258.827209;1.16938526E+21;0.00000000;534329.562;1830.00000
3800.00000;259.356506;1.20078309E+21;0.00000000;539069.750;1830.00000
3900.00000;259.871460;1.23218092E+21;0.00000000;543728.000;1830.00000
4000.00000;260.372162;1.26357875E+21;0.00000000;548307.750;1830.00000
4100.00000;260.858521;1.29497658E+21;0.00000000;552812.250;1830.00000
4200.00000;261.335388;1.32637441E+21;0.00000000;557244.562;1830.00000
4300.00000;261.793152;1.35777224E+21;0.00000000;561607.438;1830.00000
4400.00000;262.241364;1.38917007E+21;0.00000000;565903.562;1830.00000
4500.00000;262.680054;1.42056790E+21;0.00000000;570135.438;1830.00000
4600.00000;263.109192;1.45196573E+21;0.00000000;574305.438;1830.00000
4700.00000;263.519287;1.48336356E+21;0.00000000;578415.750;1830.00000
4800.00000;263.929382;1.51476139E+21;0.00000000;582468.438;1830.00000
4900.00000;264.320374;1.54615922E+21;0.00000000;586465.500;1830.00000
5000.00000;264.711365;1.57755705E+21;0.00000000;590408.812;1830.00000
5100.00000;265.088074;1.60895488E+21;0.00000000;594300.188;1830.00000
5200.00000;265.455261;1.64035271E+21;0.00000000;598141.250;1830.00000
5300.00000;265.812866;1.67175054E+21;0.00000000;601933.625;1830.00000
5400.00000;266.165710;1.70314837E+21;0.00000000;605678.812;1830.00000
5500.00000;266.509033;1.73454620E+21;0.00000000;609378.250;1830.00000
5600.00000;266.847595;1.76594403E+21;0.00000000;613033.312;1830.00000
5700.00000;267.176636;1.79734186E+21;0.00000000;616645.312;1830.00000
5800.00000;267.496094;1.82873969E+21;0.00000000;620215.438;1830.00000
5900.00000;267.810822;1.86013752E+21;0.00000000;623744.938;1830.00000
6000.00000;268.120789;1.89153535E+21;0.00000000;627234.938;1830.00000
6100.00000;268.425964;1.92293318E+21;0.00000000;630686.562;1830.00000
6200.00000;268.721558;1.95433101E+21;0.00000000;634100.812;1830.00000
6300.00000;269.012451;1.98572884E+21;0.00000000;637478.688;1830.00000
6400.00000;269.298553;2.01712667E+21;0.00000000;640821.125;1830.00000
6500.00000;269.575134;2.04852450E+21;0.00000000;644129.062;1830.00000
6600.00000;269.851685;2.07992233E+21;0.00000000;647403.375;1830.00000
6700.00000;270.118713;2.11132016E+21;0.00000000;650644.938;1830.00000
6800.00000;270.380981;2.14271799E+21;0.00000000;653854.500;1830.00000
6900.00000;270.638489;2.17411582E+21;0.00000000;657032.875;1830.00000
7000.00000;270.891174;2.20551365E+21;0.00000000;660180.812;1830.00000
7100.00000;271.143921;2.23691148E+21;0.00000000;663299.000;1830.00000
7200.00000;271.387085;2.26830931E+21;0.00000000;666388.125;1830.00000
7300.00000;271.625519;2.29970714E+21;0.00000000;669448.875;1830.00000
7400.00000;271.863953;2.33110497E+21;0.00000000;672481.875;1830.00000
7500.00000;272.097595;2.36250280E+21;0.00000000;675487.812;1830.00000
7600.00000;272.321716;2.39390077E+21;0.00000000;678467.188;1830.00000
7700.00000;272.545837;2.42529874E+21;0.00000000;681420.625;1830.00000
7800.00000;272.769928;2.45669671E+21;0.00000000;684348.688;1830.00000
7900.00000;272.984497;2.48809468E+21;0.00000000;687251.938;1830.00000
8000.00000;273.199097;2.51949265E+21;0.00000000;690130.875;1830.00000
8100.00000;273.408875;2.55089062E+21;0.00000000;692986.000;1830.00000
8200.00000;273.613953;2.58228859E+21;0.00000000;695817.750;1830.00000
8300.00000;273.814209;2.61368656E+21;0.00000000;698626.688;1830.00000
8400.00000;274.014465;2.64508453E+21;0.00000000;701413.188;1830.00000
8500.00000;274.212341;2.67648250E+21;0.00000000;704177.750;1830.00000
8600.00000;274.405457;2.70788047E+21;0.00000000;706920.750;1830.00000
8700.00000;274.596191;2.73927844E+21;0.00000000;709642.625;1830.00000
8800.00000;274.782166;2.77067642E+21;0.00000000;712343.812;1830.00000
8900.00000;274.968140;2.80207439E+21;0.00000000;715024.688;1830.00000
9000.00000;275.149353;2.83347236E+21;0.00000000;717685.562;1830.00000
9100.00000;275.330566;2.86487033E+21;0.00000000;720326.875;1830.00000
9200.00000;275.506958;2.89626830E+21;0.00000000;722948.938;1830.00000
9300.00000;275.678650;2.92766627E+21;0.00000000;725552.125;1830.00000
9400.00000;275.850281;2.95906424E+21;0.00000000;728136.812;1830.00000
9500.00000;276.021973;2.99046221E+21;0.00000000;730703.250;1830.00000
9600.00000;276.188843;3.02186018E+21;0.00000000;733251.812;1830.00000
9700.00000;276.350952;3.05325815E+21;0.00000000;735782.750;1830.00000
9800.00000;276.513123;3.08465612E+21;0.00000000;738296.438;1830.00000
9900.00000;276.672852;3.11605409E+21;0.00000000;740793.125;1830.00000
10000.0000;276.830200;3.14745206E+21;0.00000000;743273.062;1830.00000
10100.0000;276.985168;3.17885003E+21;0.00000000;745736.562;1830.00000
10200.0000;277.137756;3.21024801E+21;0.00000000;748183.938;1830.00000
10300.0000;277.290344;3.24164598E+21;0.00000000;750615.375;1830.00000
10400.0000;277.438171;3.27304395E+21;0.00000000;753031.188;1830.00000
10500.0000;277.585999;3.30444192E+21;0.00000000;755431.562;1830.00000
10600.0000;277.733826;3.33583989E+21;0.00000000;757816.812;1830.00000
10700.0000;277.876831;3.36723786E+21;0.00000000;760187.125;1830.00000
10800.0000;278.015137;3.39863583E+21;0.00000000;762542.750;1830.00000
10900.0000;278.158203;3.43003380E+21;0.00000000;764883.938;1830.00000
11000.0000;278.296448;3.46143177E+21;0.00000000;767210.875;1830.00000
11100.0000;278.429993;3.49282974E+21;0.00000000;769523.812;1830.00000
11200.0000;278.563477;3.52422771E+21;0.00000000;771822.875;1830.00000
11300.0000;278.697021;3.55562568E+21;0.00000000;774108.375;1830.00000
11400.0000;278.830505;3.58702365E+21;0.00000000;776380.438;1830.00000
11500.0000;278.959290;3.61842162E+21;0.00000000;778639.312;1830.00000
11600.0000;279.088013;3.64981959E+21;0.00000000;780885.125;1830.00000
11700.0000;279.211975;3.68121757E+21;0.00000000;783118.062;1830.00000
11800.0000;279.338379;3.71261554E+21;0.00000000;785338.375;1830.00000
11900.0000;279.462341;3.74401351E+21;0.00000000;787546.188;1830.00000
12000.0000;279.583923;3.77541148E+21;0.00000000;789741.688;1830.00000
12100.0000;279.703125;3.80680945E+21;0.00000000;791925.062;1830.00000
12200.0000;279.822327;3.83820742E+21;0.00000000;794096.500;1830.00000
12300.0000;279.941559;3.86960539E+21;0.00000000;796256.125;1830.00000
12400.0000;280.058411;3.90100336E+21;0.00000000;798404.062;1830.00000
12500.0000;280.175232;3.93240133E+21;0.00000000;800540.562;1830.00000
12600.0000;280.287292;3.96379930E+21;0.00000000;802665.688;1830.00000
12700.0000;280.399323;3.99519727E+21;0.00000000;804779.625;1830.00000
12800.0000;280.511353;4.02659524E+21;0.00000000;806882.500;1830.00000
12900.0000;280.623413;4.05799321E+21;0.00000000;808974.500;1830.00000
13000.0000;280.730713;4.08939118E+21;0.00000000;811055.750;1830.00000
13100.0000;280.838013;4.12078916E+21;0.00000000;813126.375;1830.00000
13200.0000;280.945312;4.15218713E+21;0.00000000;815186.500;1830.00000
13300.0000;281.050232;4.18358510E+21;0.00000000;817236.250;1830.00000
13400.0000;281.155090;4.21498307E+21;0.00000000;819275.750;1830.00000
13500.0000;281.257629;4.24638104E+21;0.00000000;821305.188;1830.00000
13600.0000;281.360168;4.27777901E+21;0.00000000;823324.625;1830.00000
13700.0000;281.460266;4.30917698E+21;0.00000000;825334.188;1830.00000
13800.0000;281.560425;4.34057495E+21;0.00000000;827334.062;1830.00000
13900.0000;281.658173;4.37197292E+21;0.00000000;829324.312;1830.00000
14000.0000;281.758301;4.40337089E+21;0.00000000;831305.062;1830.00000
14100.0000;281.853699;4.43476886E+21;0.00000000;833276.375;1830.00000
14200.0000;281.949036;4.46616683E+21;0.00000000;835238.438;1830.00000
14300.0000;282.044434;4.49756480E+21;0.00000000;837191.312;1830.00000
14400.0000;282.139771;4.52896277E+21;0.00000000;839135.125;1830.00000
14500.0000;282.232788;4.56036075E+21;0.00000000;841070.000;1830.00000
14600.0000;282.325745;4.59175872E+21;0.00000000;842996.000;1830.00000
14700.0000;282.416321;4.62315669E+21;0.00000000;844913.250;1830.00000
14800.0000;282.506958;4.65455466E+21;0.00000000;846821.875;1830.00000
14900.0000;282.595154;4.68595263E+21;0.00000000;848721.938;1830.00000
15000.0000;282.683350;4.71735060E+21;0.00000000;850613.500;1830.00000
15100.0000;282.771606;4.74874857E+21;0.00000000;852496.688;1830.00000
15200.0000;282.859802;4.78014654E+21;0.00000000;854371.625;1830.00000
15300.0000;282.945618;4.81154451E+21;0.00000000;856238.375;1830.00000
15400.0000;283.031464;4.84294248E+21;0.00000000;858097.000;1830.00000
15500.0000;283.114929;4.87434045E+21;0.00000000;859947.625;1830.00000
15600.0000;283.198364;4.90573842E+21;0.00000000;861790.312;1830.00000
15700.0000;283.281799;4.93713639E+21;0.00000000;863625.188;1830.00000
15800.0000;283.365234;4.96853436E+21;0.00000000;865452.250;1830.00000
15900.0000;283.446289;4.99993234E+21;0.00000000;867271.688;1830.00000
16000.0000;283.524963;5.03133031E+21;0.00000000;869083.500;1830.00000
16100.0000;283.606079;5.06272828E+21;0.00000000;870887.750;1830.00000
16200.0000;283.684753;5.09412625E+21;0.00000000;872684.562;1830.00000
16300.0000;283.763428;5.12552422E+21;0.00000000;874474.000;1830.00000
16400.0000;283.842102;5.15692219E+21;0.00000000;876256.188;1830.00000
16500.0000;283.918396;5.18832016E+21;0.00000000;878031.125;1830.00000
16600.0000;283.994690;5.21971813E+21;0.00000000;879798.938;1830.00000
16700.0000;284.070984;5.25111610E+21;0.00000000;881559.688;1830.00000
16800.0000;284.144897;5.28251407E+21;0.00000000;883313.438;1830.00000
16900.0000;284.218811;5.31391204E+21;0.00000000;885060.250;1830.00000
17000.0000;284.292725;5.34531001E+21;0.00000000;886800.188;1830.00000
17100.0000;284.366608;5.37670798E+21;0.00000000;888533.312;1830.00000
17200.0000;284.438110;5.40810595E+21;0.00000000;890259.688;1830.00000
17300.0000;284.509644;5.43950392E+21;0.00000000;891979.438;1830.00000
17400.0000;284.581177;5.47090190E+21;0.00000000;893692.562;1830.00000
17500.0000;284.652710;5.50229987E+21;0.00000000;895399.125;1830.00000
17600.0000;284.724243;5.53369784E+21;0.00000000;897099.250;1830.00000
17700.0000;284.791016;5.56509581E+21;0.00000000;898792.938;1830.00000
17800.0000;284.862518;5.59649378E+21;0.00000000;900480.250;1830.00000
17900.0000;284.929260;5.62789175E+21;0.00000000;902161.250;1830.00000
18000.0000;284.998413;5.65928972E+21;0.00000000;903836.062;1830.00000
18100.0000;285.065186;5.69068769E+21;0.00000000;905504.688;1830.00000
18200.0000;285.131958;5.72208566E+21;0.00000000;907167.188;1830.00000
18300.0000;285.196289;5.75348363E+21;0.00000000;908823.625;1830.00000
18400.0000;285.263062;5.78488160E+21;0.00000000;910474.062;1830.00000
18500.0000;285.327454;5.81627957E+21;0.00000000;912118.500;1830.00000
18600.0000;285.391785;5.84767754E+21;0.00000000;913757.062;1830.00000
18700.0000;285.456177;5.87907551E+21;0.00000000;915389.750;1830.00000
18800.0000;285.520569;5.91047349E+21;0.00000000;917016.625;1830.00000
18900.0000;285.582520;5.94187146E+21;0.00000000;918637.750;1830.00000
19000.0000;285.646912;5.97326943E+21;0.00000000;920253.188;1830.00000
19100.0000;285.708923;6.00466740E+21;0.00000000;921863.000;1830.00000
19200.0000;285.768494;6.03606537E+21;0.00000000;923467.188;1830.00000
19300.0000;285.830505;6.06746334E+21;0.00000000;925065.812;1830.00000
19400.0000;285.892487;6.09886131E+21;0.00000000;926658.938;1830.00000
19500.0000;285.952087;6.13025928E+21;0.00000000;928246.625;1830.00000
19600.0000;286.011719;6.16165725E+21;0.00000000;929828.875;1830.00000
19700.0000;286.071289;6.19305522E+21;0.00000000;931405.812;1830.00000
19800.0000;286.128540;6.22445319E+21;0.00000000;932977.375;1830.00000
19900.0000;286.188110;6.25585116E+21;0.00000000;934543.688;1830.00000
20000.0000;286.245361;6.28724913E+21;0.00000000;936104.750;1830.00000
20100.0000;286.302551;6.31864710E+21;0.00000000;937660.625;1830.00000
20200.0000;286.359802;6.35004508E+21;0.00000000;939211.375;1830.00000
20300.0000;286.416992;6.38144305E+21;0.00000000;940757.000;1830.00000
20400.0000;286.474243;6.41284102E+21;0.00000000;942297.562;1830.00000
20500.0000;286.529053;6.44423899E+21;0.00000000;943833.125;1830.00000
20600.0000;286.583923;6.47563696E+21;0.00000000;945363.750;1830.00000
20700.0000;286.638733;6.50703493E+21;0.00000000;946889.375;1830.00000
20800.0000;286.693573;6.53843290E+21;0.00000000;948410.125;1830.00000
20900.0000;286.748413;6.56983087E+21;0.00000000;949926.000;1830.00000
21000.0000;286.803223;6.60122884E+21;0.00000000;951437.062;1830.00000
21100.0000;286.855713;6.63262681E+21;0.00000000;952943.312;1830.00000
21200.0000;286.908142;6.66402478E+21;0.00000000;954444.812;1830.00000
21300.0000;286.960602;6.69542275E+21;0.00000000;955941.625;1830.00000
21400.0000;287.013062;6.72682072E+21;0.00000000;957433.750;1830.00000
21500.0000;287.065491;6.75821869E+21;0.00000000;958921.312;1830.00000
21600.0000;287.117981;6.78961667E+21;0.00000000;960404.250;1830.00000
21700.0000;287.168030;6.82101464E+21;0.00000000;961882.625;1830.00000
21800.0000;287.220459;6.85241261E+21;0.00000000;963356.438;1830.00000
21900.0000;287.270569;6.88381058E+21;0.00000000;964825.750;1830.00000
22000.0000;287.320618;6.91520855E+21;0.00000000;966290.625;1830.00000
22100.0000;287.370667;6.94660652E+21;0.00000000;967751.062;1830.00000
22200.0000;287.418365;6.97800449E+21;0.00000000;969207.125;1830.00000
22300.0000;287.468445;7.00940246E+21;0.00000000;970658.812;1830.00000
22400.0000;287.518494;7.04080043E+21;0.00000000;972106.188;1830.00000
22500.0000;287.566162;7.07219840E+21;0.00000000;973549.250;1830.00000
22600.0000;287.613892;7.10359637E+21;0.00000000;974988.062;1830.00000
22700.0000;287.661560;7.13499434E+21;0.00000000;976422.625;1830.00000
22800.0000;287.709229;7.16639231E+21;0.00000000;977853.000;1830.00000
22900.0000;287.756897;7.19779028E+21;0.00000000;979279.188;1830.00000
23000.0000;287.804626;7.22918825E+21;0.00000000;980701.250;1830.00000
23100.0000;287.849915;7.26058623E+21;0.00000000;982119.250;1830.00000
23200.0000;287.897583;7.29198420E+21;0.00000000;983533.125;1830.00000
23300.0000;287.942871;7.32338217E+21;0.00000000;984942.938;1830.00000
23400.0000;287.988159;7.35478014E+21;0.00000000;986348.750;1830.00000
23500.0000;288.033508;7.38617811E+21;0.00000000;987750.562;1830.00000
23600.0000;288.078796;7.41757608E+21;0.00000000;989148.438;1830.00000
23700.0000;288.124084;7.44897405E+21;0.00000000;990542.312;1830.00000
23800.0000;288.169373;7.48037202E+21;0.00000000;991932.312;1830.00000
23900.0000;288.212280;7.51176999E+21;0.00000000;993318.438;1830.00000
24000.0000;288.257599;7.54316796E+21;0.00000000;994700.688;1830.00000
24100.0000;288.300537;7.57456593E+21;0.00000000;996079.125;1830.00000
24200.0000;288.343445;7.60596390E+21;0.00000000;997453.750;1830.00000
24300.0000;288.386353;7.63736187E+21;0.00000000;998824.625;1830.00000
24400.0000;288.429260;7.66875984E+21;0.00000000;1000191.75;1830.00000
24500.0000;288.472168;7.70015782E+21;0.00000000;1001555.12;1830.00000
24600.0000;288.515076;7.73155579E+21;0.00000000;1002914.81;1830.00000
24700.0000;288.557983;7.76295376E+21;0.00000000;1004270.81;1830.00000
24800.0000;288.598511;7.79435173E+21;0.00000000;1005623.19;1830.00000
24900.0000;288.641479;7.82574970E+21;0.00000000;1006971.94;1830.00000
25000.0000;288.682007;7.85714767E+21;0.00000000;1008317.06;1830.00000
25100.0000;288.722534;7.88854564E+21;0.00000000;1009658.62;1830.00000
25200.0000;288.765442;7.91994361E+21;0.00000000;1010996.62;1830.00000
25300.0000;288.805969;7.95134158E+21;0.00000000;1012331.06;1830.00000
25400.0000;288.844116;7.98273955E+21;0.00000000;1013662.00;1830.00000
25500.0000;288.884644;8.01413752E+21;0.00000000;1014989.44;1830.00000
25600.0000;288.925171;8.04553549E+21;0.00000000;1016313.44;1830.00000
25700.0000;288.965698;8.07693346E+21;0.00000000;1017634.00;1830.00000
25800.0000;289.003845;8.10833143E+21;0.00000000;1018951.19;1830.00000
25900.0000;289.044373;8.13972941E+21;0.00000000;1020264.94;1830.00000
26000.0000;289.082520;8.17112738E+21;0.00000000;1021575.31;1830.00000
26100.0000;289.120667;8.20252535E+21;0.00000000;1022882.31;1830.00000
26200.0000;289.158813;8.23392332E+21;0.00000000;1024186.00;1830.00000
26300.0000;289.196960;8.26532129E+21;0.00000000;1025486.38;1830.00000
26400.0000;289.235107;8.29671926E+21;0.00000000;1026783.50;1830.00000
26500.0000;289.273254;8.32811723E+21;0.00000000;1028077.31;1830.00000
26600.0000;289.311401;8.35951520E+21;0.00000000;1029367.94;1830.00000
26700.0000;289.349548;8.39091317E+21;0.00000000;1030655.31;1830.00000
26800.0000;289.385315;8.42231114E+21;0.00000000;1031939.44;1830.00000
26900.0000;289.423462;8.45370911E+21;0.00000000;1033220.44;1830.00000
27000.0000;289.459229;8.48510708E+21;0.00000000;1034498.25;1830.00000
27100.0000;289.497375;8.51650505E+21;0.00000000;1035772.94;1830.00000
27200.0000;289.533142;8.54790302E+21;0.00000000;1037044.44;1830.00000
27300.0000;289.568909;8.57930100E+21;0.00000000;1038312.88;1830.00000
27400.0000;289.604675;8.61069897E+21;0.00000000;1039578.19;1830.00000
27500.0000;289.640442;8.64209694E+21;0.00000000;1040840.44;1830.00000
27600.0000;289.676208;8.67349491E+21;0.00000000;1042099.62;1830.00000
27700.0000;289.711975;8.70489288E+21;0.00000000;1043355.81;1830.00000
27800.0000;289.747742;8.73629085E+21;0.00000000;1044608.94;1830.00000
27900.0000;289.781067;8.76768882E+21;0.00000000;1045859.12;1830.00000
28000.0000;289.816833;8.79908679E+21;0.00000000;1047106.31;1830.00000
28100.0000;289.850220;8.83048476E+21;0.00000000;1048350.50;1830.00000
28200.0000;289.885986;8.86188273E+21;0.00000000;1049591.75;1830.00000
28300.0000;289.919373;8.89328070E+21;0.00000000;1050830.12;1830.00000
28400.0000;289.952759;8.92467867E+21;0.00000000;1052065.50;1830.00000
28500.0000;289.988525;8.95607664E+21;0.00000000;1053298.00;1830.00000
28600.0000;290.021912;8.98747461E+21;0.00000000;1054527.62;1830.00000
28700.0000;290.055298;9.01887258E+21;0.00000000;1055754.38;1830.00000
28800.0000;290.088654;9.05027056E+21;0.00000000;1056978.25;1830.00000
28900.0000;290.122009;9.08166853E+21;0.00000000;1058199.38;1830.00000
29000.0000;290.153015;9.11306650E+21;0.00000000;1059417.62;1830.00000
29100.0000;290.186401;9.14446447E+21;0.00000000;1060633.12;1830.00000
29200.0000;290.219788;9.17586244E+21;0.00000000;1061845.88;1830.00000
29300.0000;290.250793;9.20726041E+21;0.00000000;1063055.88;1830.00000
29400.0000;290.284180;9.23865838E+21;0.00000000;1064263.12;1830.00000
29500.0000;290.315125;9.27005635E+21;0.00000000;1065467.62;1830.00000
29600.0000;290.348511;9.30145432E+21;0.00000000;1066669.38;1830.00000
29700.0000;290.379517;9.33285229E+21;0.00000000;1067868.50;1830.00000
29800.0000;290.410522;9.36425026E+21;0.00000000;1069064.88;1830.00000
29900.0000;290.442719;9.39564823E+21;0.00000000;1070258.62;1830.00000
30000.0000;290.474915;9.42704620E+21;0.00000000;1071449.75;1830.00000
30100.0000;290.505859;9.45844417E+21;0.00000000;1072638.12;1830.00000
30200.0000;290.536865;9.48984215E+21;0.00000000;1073823.88;1830.00000
30300.0000;290.567871;9.52124012E+21;0.00000000;1075007.00;1830.00000
30400.0000;290.597687;9.55263809E+21;0.00000000;1076187.62;1830.00000
30500.0000;290.627502;9.58403606E+21;0.00000000;1077365.62;1830.00000
30600.0000;290.658447;9.61543403E+21;0.00000000;1078541.00;1830.00000
30700.0000;290.689453;9.64683200E+21;0.00000000;1079713.88;1830.00000
30800.0000;290.718079;9.67822997E+21;0.00000000;1080884.25;1830.00000
30900.0000;290.749084;9.70962794E+21;0.00000000;1082052.12;1830.00000
31000.0000;290.777710;9.74102591E+21;0.00000000;1083217.50;1830.00000
31100.0000;290.808655;9.77242388E+21;0.00000000;1084380.25;1830.00000
31200.0000;290.837280;9.80382185E+21;0.00000000;1085540.50;1830.00000
31300.0000;290.865906;9.83521982E+21;0.00000000;1086698.38;1830.00000
31400.0000;290.895721;9.86661779E+21;0.00000000;1087853.75;1830.00000
31500.0000;290.925476;9.89801576E+21;0.00000000;1089006.62;1830.00000
31600.0000;290.954102;9.92941374E+21;0.00000000;1090157.12;1830.00000
31700.0000;290.982727;9.96081171E+21;0.00000000;1091305.25;1830.00000
31800.0000;291.011353;9.99220968E+21;0.00000000;1092450.88;1830.00000
31900.0000;291.039917;1.00236076E+22;0.00000000;1093594.12;1830.00000
32000.0000;291.067352;1.00550056E+22;0.00000000;1094735.00;1830.00000
32100.0000;291.094788;1.00864036E+22;0.00000000;1095873.50;1830.00000
32200.0000;291.123413;1.01178016E+22;0.00000000;1097009.62;1830.00000
32300.0000;291.151978;1.01491995E+22;0.00000000;1098143.38;1830.00000
32400.0000;291.179413;1.01805975E+22;0.00000000;1099274.88;1830.00000
32500.0000;291.206848;1.02119955E+22;0.00000000;1100404.00;1830.00000
32600.0000;291.235474;1.02433934E+22;0.00000000;1101530.88;1830.00000
32700.0000;291.261658;1.02747914E+22;0.00000000;1102655.38;1830.00000
32800.0000;291.289093;1.03061894E+22;0.00000000;1103777.62;1830.00000
32900.0000;291.316528;1.03375874E+22;0.00000000;1104897.62;1830.00000
33000.0000;291.342712;1.03689853E+22;0.00000000;1106015.38;1830.00000
33100.0000;291.370148;1.04003833E+22;0.00000000;1107130.88;1830.00000
33200.0000;291.397583;1.04317813E+22;0.00000000;1108244.12;1830.00000
33300.0000;291.423798;1.04631792E+22;0.00000000;1109355.12;1830.00000
33400.0000;291.450012;1.04945772E+22;0.00000000;1110463.88;1830.00000
33500.0000;291.476257;1.05259752E+22;0.00000000;1111570.38;1830.00000
33600.0000;291.502502;1.05573731E+22;0.00000000;1112674.75;1830.00000
33700.0000;291.528687;1.05887711E+22;0.00000000;1113776.88;1830.00000
33800.0000;291.554932;1.06201691E+22;0.00000000;1114876.88;1830.00000
33900.0000;291.581177;1.06515671E+22;0.00000000;1115974.75;1830.00000
34000.0000;291.606171;1.06829650E+22;0.00000000;1117070.38;1830.00000
34100.0000;291.631226;1.07143630E+22;0.00000000;1118163.88;1830.00000
34200.0000;291.657471;1.07457610E+22;0.00000000;1119255.25;1830.00000
34300.0000;291.683655;1.07771589E+22;0.00000000;1120344.50;1830.00000
34400.0000;291.707520;1.08085569E+22;0.00000000;1121431.62;1830.00000
34500.0000;291.733765;1.08399549E+22;0.00000000;1122516.75;1830.00000
34600.0000;291.757568;1.08713529E+22;0.00000000;1123599.75;1830.00000
34700.0000;291.783813;1.09027508E+22;0.00000000;1124680.62;1830.00000
34800.0000;291.807678;1.09341488E+22;0.00000000;1125759.50;1830.00000
34900.0000;291.833862;1.09655468E+22;0.00000000;1126836.25;1830.00000
35000.0000;291.857727;1.09969447E+22;0.00000000;1127911.00;1830.00000
35100.0000;291.881561;1.10283427E+22;0.00000000;1128983.62;1830.00000
35200.0000;291.906586;1.10597407E+22;0.00000000;1130054.25;1830.00000
35300.0000;291.931641;1.10911387E+22;0.00000000;1131122.88;1830.00000
35400.0000;291.955444;1.11225366E+22;0.00000000;1132189.50;1830.00000
35500.0000;291.979309;1.11539346E+22;0.00000000;1133254.12;1830.00000
35600.0000;292.003174;1.11853326E+22;0.00000000;1134316.75;1830.00000
35700.0000;292.026978;1.12167305E+22;0.00000000;1135377.38;1830.00000
35800.0000;292.050842;1.12481285E+22;0.00000000;1136436.00;1830.00000
35900.0000;292.074707;1.12795265E+22;0.00000000;1137492.62;1830.00000
36000.0000;292.098511;1.13109244E+22;0.00000000;1138547.38;1830.00000
36100.0000;292.121185;1.13423224E+22;0.00000000;1139600.12;1830.00000
36200.0000;292.144989;1.13737204E+22;0.00000000;1140651.00;1830.00000
36300.0000;292.167664;1.14051184E+22;0.00000000;1141699.88;1830.00000
36400.0000;292.191528;1.14365163E+22;0.00000000;1142746.88;1830.00000
36500.0000;292.214142;1.14679143E+22;0.00000000;1143791.88;1830.00000
36600.0000;292.236816;1.14993123E+22;0.00000000;1144835.00;1830.00000
36700.0000;292.260620;1.15307102E+22;0.00000000;1145876.25;1830.00000
36800.0000;292.282104;1.15621082E+22;0.00000000;1146915.62;1830.00000
36900.0000;292.305969;1.15935062E+22;0.00000000;1147953.12;1830.00000
37000.0000;292.327393;1.16249042E+22;0.00000000;1148988.75;1830.00000
37100.0000;292.351257;1.16563021E+22;0.00000000;1150022.50;1830.00000
37200.0000;292.372681;1.16877001E+22;0.00000000;1151054.38;1830.00000
37300.0000;292.395355;1.17190981E+22;0.00000000;1152084.38;1830.00000
