t;T_surf;M_Europa;M_loss;R_Europa;Density
7000.00000;272.834290;7.40281511E+20;0.00000000;458801.688;1830.00000
7100.00000;272.893921;7.50747454E+20;0.00000000;460953.812;1830.00000
7200.00000;272.953491;7.61213398E+20;0.00000000;463086.031;1830.00000
7300.00000;273.013123;7.71679341E+20;0.00000000;465198.812;1830.00000
7400.00000;273.072723;7.82145284E+20;0.00000000;467292.562;1830.00000
7500.00000;273.132324;7.92611228E+20;0.00000000;469367.719;1830.00000
7600.00000;273.191925;8.03077171E+20;0.00000000;471424.688;1830.00000
7700.00000;273.239624;8.13543114E+20;0.00000000;473463.875;1830.00000
7800.00000;273.299225;8.24009057E+20;0.00000000;475485.656;1830.00000
7900.00000;273.346893;8.34475001E+20;0.00000000;477490.375;1830.00000
8000.00000;273.406494;8.44940944E+20;0.00000000;479478.406;1830.00000
8100.00000;273.454193;8.55406887E+20;0.00000000;481450.094;1830.00000
8200.00000;273.501892;8.65872831E+20;0.00000000;483405.750;1830.00000
8300.00000;273.555511;8.76338774E+20;0.00000000;485345.719;1830.00000
8400.00000;273.609161;8.86804717E+20;0.00000000;487270.312;1830.00000
8500.00000;273.656860;8.97270661E+20;0.00000000;489179.812;1830.00000
8600.00000;273.704529;9.07736604E+20;0.00000000;491074.531;1830.00000
8700.00000;273.746246;9.18202547E+20;0.00000000;492954.750;1830.00000
8800.00000;273.787964;9.28668491E+20;0.00000000;494820.719;1830.00000
8900.00000;273.835663;9.39134434E+20;0.00000000;496672.750;1830.00000
9000.00000;273.883362;9.49600377E+20;0.00000000;498511.062;1830.00000
9100.00000;273.931030;9.60066321E+20;0.00000000;500335.906;1830.00000
9200.00000;273.966797;9.70532264E+20;0.00000000;502147.531;1830.00000
9300.00000;274.014465;9.80998207E+20;0.00000000;503946.188;1830.00000
9400.00000;274.050232;9.91464151E+20;0.00000000;505732.094;1830.00000
9500.00000;274.097900;1.00193009E+21;0.00000000;507505.469;1830.00000
9600.00000;274.133667;1.01239604E+21;0.00000000;509266.562;1830.00000
9700.00000;274.181366;1.02286198E+21;0.00000000;511015.562;1830.00000
9800.00000;274.217133;1.03332792E+21;0.00000000;512752.656;1830.00000
9900.00000;274.252899;1.04379387E+21;0.00000000;514478.062;1830.00000
10000.0000;274.294617;1.05425981E+21;0.00000000;516191.969;1830.00000
10100.0000;274.336334;1.06472575E+21;0.00000000;517894.594;1830.00000
10200.0000;274.372101;1.07519170E+21;0.00000000;519586.094;1830.00000
10300.0000;274.407867;1.08565764E+21;0.00000000;521266.656;1830.00000
10400.0000;274.443634;1.09612358E+21;0.00000000;522936.438;1830.00000
10500.0000;274.479370;1.10658953E+21;0.00000000;524595.625;1830.00000
10600.0000;274.515137;1.11705547E+21;0.00000000;526244.375;1830.00000
10700.0000;274.550903;1.12752141E+21;0.00000000;527882.875;1830.00000
10800.0000;274.586670;1.13798736E+21;0.00000000;529511.250;1830.00000
10900.0000;274.622437;1.14845330E+21;0.00000000;531129.688;1830.00000
11000.0000;274.658203;1.15891924E+21;0.00000000;532738.312;1830.00000
11100.0000;274.687988;1.16938519E+21;0.00000000;534337.312;1830.00000
11200.0000;274.717804;1.17985113E+21;0.00000000;535926.812;1830.00000
11300.0000;274.753571;1.19031714E+21;0.00000000;537506.938;1830.00000
11400.0000;274.789337;1.20078309E+21;0.00000000;539077.812;1830.00000
11500.0000;274.813171;1.21124903E+21;0.00000000;540639.562;1830.00000
11600.0000;274.848938;1.22171497E+21;0.00000000;542192.375;1830.00000
11700.0000;274.878723;1.23218092E+21;0.00000000;543736.312;1830.00000
11800.0000;274.908539;1.24264686E+21;0.00000000;545271.562;1830.00000
11900.0000;274.944305;1.25311280E+21;0.00000000;546798.188;1830.00000
12000.0000;274.968140;1.26357875E+21;0.00000000;548316.375;1830.00000
12100.0000;275.003906;1.27404469E+21;0.00000000;549826.188;1830.00000
12200.0000;275.027771;1.28451063E+21;0.00000000;551327.750;1830.00000
12300.0000;275.057556;1.29497658E+21;0.00000000;552821.188;1830.00000
12400.0000;275.087341;1.30544252E+21;0.00000000;554306.625;1830.00000
12500.0000;275.117157;1.31590846E+21;0.00000000;555784.125;1830.00000
12600.0000;275.146973;1.32637441E+21;0.00000000;557253.812;1830.00000
12700.0000;275.170807;1.33684035E+21;0.00000000;558715.812;1830.00000
12800.0000;275.194641;1.34730629E+21;0.00000000;560170.188;1830.00000
12900.0000;275.224457;1.35777224E+21;0.00000000;561617.062;1830.00000
13000.0000;275.254242;1.36823818E+21;0.00000000;563056.500;1830.00000
13100.0000;275.278076;1.37870412E+21;0.00000000;564488.625;1830.00000
13200.0000;275.301941;1.38917007E+21;0.00000000;565913.500;1830.00000
13300.0000;275.331726;1.39963601E+21;0.00000000;567331.250;1830.00000
13400.0000;275.355591;1.41010195E+21;0.00000000;568741.938;1830.00000
13500.0000;275.385376;1.42056790E+21;0.00000000;570145.688;1830.00000
13600.0000;275.409241;1.43103384E+21;0.00000000;571542.562;1830.00000
13700.0000;275.433044;1.44149978E+21;0.00000000;572932.625;1830.00000
13800.0000;275.456909;1.45196573E+21;0.00000000;574316.000;1830.00000
13900.0000;275.480743;1.46243167E+21;0.00000000;575692.750;1830.00000
14000.0000;275.504578;1.47289761E+21;0.00000000;577062.938;1830.00000
14100.0000;275.528442;1.48336356E+21;0.00000000;578426.625;1830.00000
14200.0000;275.552277;1.49382950E+21;0.00000000;579783.938;1830.00000
14300.0000;275.576111;1.50429544E+21;0.00000000;581134.938;1830.00000
14400.0000;275.599976;1.51476139E+21;0.00000000;582479.688;1830.00000
14500.0000;275.623779;1.52522733E+21;0.00000000;583818.250;1830.00000
14600.0000;275.647644;1.53569327E+21;0.00000000;585150.688;1830.00000
14700.0000;275.665527;1.54615922E+21;0.00000000;586477.062;1830.00000
14800.0000;275.689362;1.55662516E+21;0.00000000;587797.500;1830.00000
14900.0000;275.713196;1.56709110E+21;0.00000000;589112.062;1830.00000
15000.0000;275.731079;1.57755705E+21;0.00000000;590420.750;1830.00000
15100.0000;275.754944;1.58802299E+21;0.00000000;591723.688;1830.00000
15200.0000;275.778778;1.59848893E+21;0.00000000;593020.875;1830.00000
15300.0000;275.796661;1.60895488E+21;0.00000000;594312.438;1830.00000
15400.0000;275.820496;1.61942082E+21;0.00000000;595598.375;1830.00000
15500.0000;275.838379;1.62988676E+21;0.00000000;596878.812;1830.00000
15600.0000;275.862213;1.64035271E+21;0.00000000;598153.750;1830.00000
15700.0000;275.880096;1.65081865E+21;0.00000000;599423.312;1830.00000
15800.0000;275.897980;1.66128459E+21;0.00000000;600687.500;1830.00000
15900.0000;275.921814;1.67175054E+21;0.00000000;601946.375;1830.00000
16000.0000;275.939697;1.68221648E+21;0.00000000;603200.062;1830.00000
16100.0000;275.957581;1.69268242E+21;0.00000000;604448.562;1830.00000
16200.0000;275.981445;1.70314837E+21;0.00000000;605691.875;1830.00000
16300.0000;275.999298;1.71361431E+21;0.00000000;606930.125;1830.00000
16400.0000;276.017181;1.72408025E+21;0.00000000;608163.375;1830.00000
16500.0000;276.035065;1.73454620E+21;0.00000000;609391.625;1830.00000
16600.0000;276.052948;1.74501214E+21;0.00000000;610614.938;1830.00000
16700.0000;276.076782;1.75547808E+21;0.00000000;611833.375;1830.00000
16800.0000;276.094666;1.76594403E+21;0.00000000;613047.000;1830.00000
16900.0000;276.112549;1.77640997E+21;0.00000000;614255.812;1830.00000
17000.0000;276.130432;1.78687591E+21;0.00000000;615459.875;1830.00000
17100.0000;276.148315;1.79734186E+21;0.00000000;616659.250;1830.00000
17200.0000;276.166199;1.80780780E+21;0.00000000;617854.000;1830.00000
17300.0000;276.184082;1.81827374E+21;0.00000000;619044.125;1830.00000
17400.0000;276.201965;1.82873969E+21;0.00000000;620229.688;1830.00000
17500.0000;276.219849;1.83920563E+21;0.00000000;621410.750;1830.00000
17600.0000;276.237732;1.84967157E+21;0.00000000;622587.375;1830.00000
17700.0000;276.255615;1.86013752E+21;0.00000000;623759.562;1830.00000
17800.0000;276.267517;1.87060346E+21;0.00000000;624927.375;1830.00000
17900.0000;276.285400;1.88106940E+21;0.00000000;626090.812;1830.00000
18000.0000;276.303284;1.89153535E+21;0.00000000;627249.938;1830.00000
18100.0000;276.321167;1.90200129E+21;0.00000000;628404.812;1830.00000
18200.0000;276.339050;1.91246723E+21;0.00000000;629555.438;1830.00000
18300.0000;276.350983;1.92293318E+21;0.00000000;630701.875;1830.00000
18400.0000;276.368866;1.93339912E+21;0.00000000;631844.188;1830.00000
18500.0000;276.386719;1.94386506E+21;0.00000000;632982.375;1830.00000
18600.0000;276.398651;1.95433101E+21;0.00000000;634116.500;1830.00000
18700.0000;276.416534;1.96479695E+21;0.00000000;635246.562;1830.00000
18800.0000;276.434418;1.97526289E+21;0.00000000;636372.625;1830.00000
18900.0000;276.446350;1.98572884E+21;0.00000000;637494.750;1830.00000
19000.0000;276.464233;1.99619478E+21;0.00000000;638612.875;1830.00000
19100.0000;276.482117;2.00666072E+21;0.00000000;639727.125;1830.00000
19200.0000;276.494019;2.01712667E+21;0.00000000;640837.500;1830.00000
19300.0000;276.511902;2.02759261E+21;0.00000000;641944.062;1830.00000
19400.0000;276.523834;2.03805855E+21;0.00000000;643046.812;1830.00000
19500.0000;276.541718;2.04852450E+21;0.00000000;644145.812;1830.00000
19600.0000;276.553650;2.05899044E+21;0.00000000;645241.062;1830.00000
19700.0000;276.571503;2.06945638E+21;0.00000000;646332.625;1830.00000
19800.0000;276.583435;2.07992233E+21;0.00000000;647420.500;1830.00000
19900.0000;276.601318;2.09038827E+21;0.00000000;648504.750;1830.00000
20000.0000;276.613220;2.10085421E+21;0.00000000;649585.375;1830.00000
20100.0000;276.625153;2.11132016E+21;0.00000000;650662.438;1830.00000
20200.0000;276.643036;2.12178610E+21;0.00000000;651735.938;1830.00000
20300.0000;276.654968;2.13225204E+21;0.00000000;652805.875;1830.00000
20400.0000;276.666870;2.14271799E+21;0.00000000;653872.312;1830.00000
20500.0000;276.684753;2.15318393E+21;0.00000000;654935.312;1830.00000
20600.0000;276.696686;2.16364987E+21;0.00000000;655994.875;1830.00000
20700.0000;276.708618;2.17411582E+21;0.00000000;657051.000;1830.00000
20800.0000;276.726501;2.18458176E+21;0.00000000;658103.750;1830.00000
20900.0000;276.738403;2.19504770E+21;0.00000000;659153.188;1830.00000
21000.0000;276.750336;2.20551365E+21;0.00000000;660199.250;1830.00000
21100.0000;276.762238;2.21597959E+21;0.00000000;661242.000;1830.00000
21200.0000;276.780121;2.22644553E+21;0.00000000;662281.500;1830.00000
21300.0000;276.792053;2.23691148E+21;0.00000000;663317.750;1830.00000
21400.0000;276.803955;2.24737742E+21;0.00000000;664350.750;1830.00000
21500.0000;276.815887;2.25784336E+21;0.00000000;665380.562;1830.00000
21600.0000;276.827820;2.26830931E+21;0.00000000;666407.188;1830.00000
21700.0000;276.839722;2.27877525E+21;0.00000000;667430.688;1830.00000
21800.0000;276.851654;2.28924119E+21;0.00000000;668451.062;1830.00000
21900.0000;276.869537;2.29970714E+21;0.00000000;669468.312;1830.00000
22000.0000;276.881470;2.31017308E+21;0.00000000;670482.500;1830.00000
22100.0000;276.893372;2.32063902E+21;0.00000000;671493.625;1830.00000
22200.0000;276.905304;2.33110497E+21;0.00000000;672501.688;1830.00000
22300.0000;276.917236;2.34157091E+21;0.00000000;673506.750;1830.00000
22400.0000;276.929138;2.35203685E+21;0.00000000;674508.812;1830.00000
22500.0000;276.941071;2.36250280E+21;0.00000000;675507.938;1830.00000
22600.0000;276.952972;2.37296860E+21;0.00000000;676504.125;1830.00000
22700.0000;276.964905;2.38343440E+21;0.00000000;677497.375;1830.00000
22800.0000;276.976807;2.39390020E+21;0.00000000;678487.688;1830.00000
22900.0000;276.988739;2.40436601E+21;0.00000000;679475.125;1830.00000
23000.0000;277.000671;2.41483181E+21;0.00000000;680459.688;1830.00000
23100.0000;277.012573;2.42529761E+21;0.00000000;681441.438;1830.00000
23200.0000;277.024506;2.43576341E+21;0.00000000;682420.375;1830.00000
23300.0000;277.036438;2.44622922E+21;0.00000000;683396.500;1830.00000
23400.0000;277.042389;2.45669502E+21;0.00000000;684369.875;1830.00000
23500.0000;277.054321;2.46716082E+21;0.00000000;685340.500;1830.00000
23600.0000;277.066223;2.47762662E+21;0.00000000;686308.375;1830.00000
23700.0000;277.078156;2.48809243E+21;0.00000000;687273.500;1830.00000
23800.0000;277.090088;2.49855823E+21;0.00000000;688235.938;1830.00000
23900.0000;277.101990;2.50902403E+21;0.00000000;689195.688;1830.00000
24000.0000;277.113922;2.51948983E+21;0.00000000;690152.750;1830.00000
24100.0000;277.122864;2.52995564E+21;0.00000000;691107.188;1830.00000
24200.0000;277.131805;2.54042144E+21;0.00000000;692059.000;1830.00000
24300.0000;277.143707;2.55088724E+21;0.00000000;693008.188;1830.00000
24400.0000;277.155640;2.56135305E+21;0.00000000;693954.812;1830.00000
24500.0000;277.167542;2.57181885E+21;0.00000000;694898.875;1830.00000
24600.0000;277.173523;2.58228465E+21;0.00000000;695840.375;1830.00000
24700.0000;277.185425;2.59275045E+21;0.00000000;696779.312;1830.00000
24800.0000;277.197357;2.60321626E+21;0.00000000;697715.750;1830.00000
24900.0000;277.209290;2.61368206E+21;0.00000000;698649.625;1830.00000
25000.0000;277.215240;2.62414786E+21;0.00000000;699581.062;1830.00000
25100.0000;277.227173;2.63461366E+21;0.00000000;700510.000;1830.00000
25200.0000;277.239075;2.64507947E+21;0.00000000;701436.500;1830.00000
25300.0000;277.251007;2.65554527E+21;0.00000000;702360.562;1830.00000
25400.0000;277.256958;2.66601107E+21;0.00000000;703282.188;1830.00000
25500.0000;277.268890;2.67647687E+21;0.00000000;704201.438;1830.00000
25600.0000;277.280823;2.68694268E+21;0.00000000;705118.250;1830.00000
25700.0000;277.286774;2.69740848E+21;0.00000000;706032.688;1830.00000
25800.0000;277.298706;2.70787428E+21;0.00000000;706944.812;1830.00000
25900.0000;277.310608;2.71834008E+21;0.00000000;707854.562;1830.00000
26000.0000;277.316589;2.72880589E+21;0.00000000;708761.938;1830.00000
26100.0000;277.328491;2.73927169E+21;0.00000000;709667.000;1830.00000
26200.0000;277.334442;2.74973749E+21;0.00000000;710569.812;1830.00000
26300.0000;277.346375;2.76020329E+21;0.00000000;711470.312;1830.00000
26400.0000;277.358276;2.77066910E+21;0.00000000;712368.562;1830.00000
26500.0000;277.364258;2.78113490E+21;0.00000000;713264.500;1830.00000
26600.0000;277.376160;2.79160070E+21;0.00000000;714158.250;1830.00000
26700.0000;277.382141;2.80206650E+21;0.00000000;715049.750;1830.00000
26800.0000;277.394043;2.81253231E+21;0.00000000;715939.062;1830.00000
26900.0000;277.400024;2.82299811E+21;0.00000000;716826.125;1830.00000
27000.0000;277.411926;2.83346391E+21;0.00000000;717711.000;1830.00000
27100.0000;277.420898;2.84392971E+21;0.00000000;718593.688;1830.00000
27200.0000;277.429810;2.85439552E+21;0.00000000;719474.250;1830.00000
27300.0000;277.438782;2.86486132E+21;0.00000000;720352.625;1830.00000
27400.0000;277.447693;2.87532712E+21;0.00000000;721228.875;1830.00000
27500.0000;277.456665;2.88579293E+21;0.00000000;722103.000;1830.00000
27600.0000;277.465576;2.89625873E+21;0.00000000;722975.000;1830.00000
27700.0000;277.474548;2.90672453E+21;0.00000000;723844.938;1830.00000
27800.0000;277.483459;2.91719033E+21;0.00000000;724712.812;1830.00000
27900.0000;277.489441;2.92765614E+21;0.00000000;725578.562;1830.00000
28000.0000;277.501343;2.93812194E+21;0.00000000;726442.250;1830.00000
28100.0000;277.507324;2.94858774E+21;0.00000000;727303.938;1830.00000
28200.0000;277.519226;2.95905354E+21;0.00000000;728163.562;1830.00000
28300.0000;277.525177;2.96951935E+21;0.00000000;729021.188;1830.00000
28400.0000;277.537109;2.97998515E+21;0.00000000;729876.812;1830.00000
28500.0000;277.543060;2.99045095E+21;0.00000000;730730.438;1830.00000
28600.0000;277.552002;3.00091675E+21;0.00000000;731582.062;1830.00000
28700.0000;277.560944;3.01138256E+21;0.00000000;732431.688;1830.00000
28800.0000;277.566895;3.02184836E+21;0.00000000;733279.375;1830.00000
28900.0000;277.578827;3.03231416E+21;0.00000000;734125.062;1830.00000
29000.0000;277.584778;3.04277996E+21;0.00000000;734968.875;1830.00000
29100.0000;277.590759;3.05324577E+21;0.00000000;735810.688;1830.00000
29200.0000;277.602661;3.06371157E+21;0.00000000;736650.625;1830.00000
29300.0000;277.608643;3.07417737E+21;0.00000000;737488.625;1830.00000
29400.0000;277.617554;3.08464317E+21;0.00000000;738324.750;1830.00000
29500.0000;277.626526;3.09510898E+21;0.00000000;739159.000;1830.00000
29600.0000;277.632477;3.10557478E+21;0.00000000;739991.375;1830.00000
29700.0000;277.641418;3.11604058E+21;0.00000000;740821.875;1830.00000
29800.0000;277.650360;3.12650638E+21;0.00000000;741650.500;1830.00000
29900.0000;277.656311;3.13697219E+21;0.00000000;742477.250;1830.00000
30000.0000;277.665283;3.14743799E+21;0.00000000;743302.188;1830.00000
30100.0000;277.674194;3.15790379E+21;0.00000000;744125.312;1830.00000
30200.0000;277.680176;3.16836960E+21;0.00000000;744946.625;1830.00000
30300.0000;277.686127;3.17883540E+21;0.00000000;745766.125;1830.00000
30400.0000;277.698059;3.18930120E+21;0.00000000;746583.812;1830.00000
30500.0000;277.704010;3.19976700E+21;0.00000000;747399.688;1830.00000
30600.0000;277.709961;3.21023281E+21;0.00000000;748213.812;1830.00000
30700.0000;277.718872;3.22069861E+21;0.00000000;749026.188;1830.00000
30800.0000;277.727844;3.23116441E+21;0.00000000;749836.812;1830.00000
30900.0000;277.733795;3.24163021E+21;0.00000000;750645.688;1830.00000
31000.0000;277.739746;3.25209602E+21;0.00000000;751452.812;1830.00000
31100.0000;277.748718;3.26256182E+21;0.00000000;752258.188;1830.00000
31200.0000;277.757629;3.27302762E+21;0.00000000;753061.875;1830.00000
31300.0000;277.763611;3.28349342E+21;0.00000000;753863.812;1830.00000
31400.0000;277.769562;3.29395923E+21;0.00000000;754664.062;1830.00000
31500.0000;277.775513;3.30442503E+21;0.00000000;755462.625;1830.00000
31600.0000;277.787445;3.31489083E+21;0.00000000;756259.500;1830.00000
31700.0000;277.793396;3.32535663E+21;0.00000000;757054.688;1830.00000
31800.0000;277.799377;3.33582244E+21;0.00000000;757848.250;1830.00000
31900.0000;277.805328;3.34628824E+21;0.00000000;758640.125;1830.00000
32000.0000;277.811279;3.35675404E+21;0.00000000;759430.375;1830.00000
32100.0000;277.820251;3.36721984E+21;0.00000000;760219.000;1830.00000
32200.0000;277.829163;3.37768565E+21;0.00000000;761006.000;1830.00000
32300.0000;277.835144;3.38815145E+21;0.00000000;761791.312;1830.00000
32400.0000;277.841095;3.39861725E+21;0.00000000;762575.062;1830.00000
32500.0000;277.847046;3.40908305E+21;0.00000000;763357.188;1830.00000
32600.0000;277.853027;3.41954886E+21;0.00000000;764137.688;1830.00000
32700.0000;277.861938;3.43001466E+21;0.00000000;764916.625;1830.00000
32800.0000;277.870911;3.44048046E+21;0.00000000;765693.938;1830.00000
32900.0000;277.876862;3.45094626E+21;0.00000000;766469.688;1830.00000
33000.0000;277.882812;3.46141207E+21;0.00000000;767243.875;1830.00000
33100.0000;277.888794;3.47187787E+21;0.00000000;768016.500;1830.00000
33200.0000;277.894745;3.48234367E+21;0.00000000;768787.562;1830.00000
33300.0000;277.900696;3.49280948E+21;0.00000000;769557.125;1830.00000
33400.0000;277.909607;3.50327528E+21;0.00000000;770325.125;1830.00000
33500.0000;277.915588;3.51374108E+21;0.00000000;771091.625;1830.00000
33600.0000;277.924530;3.52420688E+21;0.00000000;771856.625;1830.00000
33700.0000;277.930481;3.53467269E+21;0.00000000;772620.062;1830.00000
33800.0000;277.936462;3.54513849E+21;0.00000000;773382.000;1830.00000
33900.0000;277.942413;3.55560429E+21;0.00000000;774142.438;1830.00000
34000.0000;277.948364;3.56607009E+21;0.00000000;774901.375;1830.00000
34100.0000;277.954346;3.57653590E+21;0.00000000;775658.875;1830.00000
34200.0000;277.960297;3.58700170E+21;0.00000000;776414.875;1830.00000
34300.0000;277.966248;3.59746750E+21;0.00000000;777169.438;1830.00000
34400.0000;277.972229;3.60793330E+21;0.00000000;777922.500;1830.00000
34500.0000;277.978180;3.61839911E+21;0.00000000;778674.125;1830.00000
34600.0000;277.987122;3.62886491E+21;0.00000000;779424.312;1830.00000
34700.0000;277.993103;3.63933071E+21;0.00000000;780173.062;1830.00000
34800.0000;277.999023;3.64979651E+21;0.00000000;780920.375;1830.00000
34900.0000;278.005005;3.66026232E+21;0.00000000;781666.250;1830.00000
35000.0000;278.013947;3.67072812E+21;0.00000000;782410.688;1830.00000
35100.0000;278.019897;3.68119392E+21;0.00000000;783153.750;1830.00000
35200.0000;278.025879;3.69165972E+21;0.00000000;783895.375;1830.00000
35300.0000;278.031830;3.70212553E+21;0.00000000;784635.625;1830.00000
35400.0000;278.037781;3.71259133E+21;0.00000000;785374.500;1830.00000
35500.0000;278.043762;3.72305713E+21;0.00000000;786111.938;1830.00000
35600.0000;278.049713;3.73352293E+21;0.00000000;786848.000;1830.00000
35700.0000;278.055664;3.74398874E+21;0.00000000;787582.688;1830.00000
35800.0000;278.061646;3.75445454E+21;0.00000000;788316.000;1830.00000
35900.0000;278.067596;3.76492034E+21;0.00000000;789048.000;1830.00000
36000.0000;278.073547;3.77538614E+21;0.00000000;789778.625;1830.00000
36100.0000;278.079529;3.78585195E+21;0.00000000;790507.875;1830.00000
36200.0000;278.085480;3.79631775E+21;0.00000000;791235.812;1830.00000
36300.0000;278.091431;3.80678355E+21;0.00000000;791962.438;1830.00000
36400.0000;278.097382;3.81724936E+21;0.00000000;792687.688;1830.00000
36500.0000;278.103333;3.82771516E+21;0.00000000;793411.625;1830.00000
36600.0000;278.106323;3.83818096E+21;0.00000000;794134.250;1830.00000
36700.0000;278.112305;3.84864676E+21;0.00000000;794855.562;1830.00000
36800.0000;278.118225;3.85911257E+21;0.00000000;795575.562;1830.00000
36900.0000;278.124207;3.86957837E+21;0.00000000;796294.250;1830.00000
37000.0000;278.130188;3.88004417E+21;0.00000000;797011.688;1830.00000
37100.0000;278.136108;3.89050997E+21;0.00000000;797727.812;1830.00000
37200.0000;278.139099;3.90097578E+21;0.00000000;798442.625;1830.00000
37300.0000;278.145081;3.91144158E+21;0.00000000;799156.188;1830.00000
37400.0000;278.151031;3.92190738E+21;0.00000000;799868.500;1830.00000
37500.0000;278.156982;3.93237318E+21;0.00000000;800579.500;1830.00000
37600.0000;278.162964;3.94283899E+21;0.00000000;801289.250;1830.00000
37700.0000;278.168915;3.95330479E+21;0.00000000;801997.750;1830.00000
