t  T_surf   M_Europa   M_loss   R_Europa   Density
   100.000000       258.064270       1.73370884E+19   0.00000000       111324.023       3000.00000
   100.000000       258.064270       1.73370884E+19   0.00000000       111324.023       3000.00000    
   200.000000       259.017944       2.21078055E+19   0.00000000       120719.891       3000.00000    
   300.000000       259.780884       2.68785227E+19   0.00000000       128844.391       3000.00000    
   400.000000       260.448456       3.16492399E+19   0.00000000       136056.172       3000.00000    
   500.000000       261.116028       3.64199571E+19   0.00000000       142575.109       3000.00000    
   600.000000       261.592865       4.11906743E+19   0.00000000       148546.906       3000.00000    
   700.000000       262.069702       4.59613892E+19   0.00000000       154073.672       3000.00000    
   800.000000       262.451172       5.07321086E+19   0.00000000       159230.078       3000.00000    
   900.000000       262.832642       5.55028280E+19   0.00000000       164072.547       3000.00000    
   1000.00000       263.214111       6.02735474E+19   0.00000000       168644.906       3000.00000    
   1100.00000       263.500214       6.50442668E+19   0.00000000       172981.922       3000.00000    
   1200.00000       263.833984       6.98149861E+19   0.00000000       177111.734       3000.00000    
   1300.00000       264.072418       7.45857055E+19   0.00000000       181057.453       3000.00000    
   1400.00000       264.358521       7.93564249E+19   0.00000000       184838.312       3000.00000    
   1500.00000       264.596924       8.41271443E+19   0.00000000       188470.516       3000.00000    
   1600.00000       264.835358       8.88978637E+19   0.00000000       191967.875       3000.00000    
   1700.00000       265.026093       9.36685830E+19   0.00000000       195342.250       3000.00000    
   1800.00000       265.216827       9.84393024E+19   0.00000000       198603.906       3000.00000    
   1900.00000       265.407562       1.03210022E+20   0.00000000       201761.812       3000.00000    
   2000.00000       265.598297       1.07980741E+20   0.00000000       204823.859       3000.00000    
   2100.00000       265.789032       1.12751461E+20   0.00000000       207796.984       3000.00000    
   2200.00000       265.932068       1.17522180E+20   0.00000000       210687.391       3000.00000    
   2300.00000       266.075134       1.22292899E+20   0.00000000       213500.594       3000.00000    
   2400.00000       266.218201       1.27063619E+20   0.00000000       216241.562       3000.00000    
   2500.00000       266.361237       1.31834338E+20   0.00000000       218914.750       3000.00000    
   2600.00000       266.504272       1.36605057E+20   0.00000000       221524.203       3000.00000    
   2700.00000       266.647339       1.41375777E+20   0.00000000       224073.594       3000.00000    
   2800.00000       266.742706       1.46146496E+20   0.00000000       226566.266       3000.00000    
   2900.00000       266.885742       1.50917207E+20   0.00000000       229005.266       3000.00000    
   3000.00000       266.981140       1.55687926E+20   0.00000000       231393.391       3000.00000    
   3100.00000       267.076477       1.60458646E+20   0.00000000       233733.219       3000.00000    
   3200.00000       267.219543       1.65229365E+20   0.00000000       236027.109       3000.00000    
   3300.00000       267.314911       1.70000084E+20   0.00000000       238277.266       3000.00000    
   3400.00000       267.410278       1.74770804E+20   0.00000000       240485.719       3000.00000    
   3500.00000       267.505646       1.79541523E+20   0.00000000       242654.328       3000.00000    
   3600.00000       267.577179       1.84312242E+20   0.00000000       244784.859       3000.00000    
   3700.00000       267.648682       1.89082962E+20   0.00000000       246878.938       3000.00000    
   3800.00000       267.744080       1.93853681E+20   0.00000000       248938.078       3000.00000    
   3900.00000       267.839417       1.98624401E+20   0.00000000       250963.719       3000.00000    
   4000.00000       267.910950       2.03395120E+20   0.00000000       252957.172       3000.00000    
   4100.00000       267.982483       2.08165839E+20   0.00000000       254919.703       3000.00000    
   4200.00000       268.077850       2.12936559E+20   0.00000000       256852.469       3000.00000    
   4300.00000       268.125549       2.17707278E+20   0.00000000       258756.578       3000.00000    
   4400.00000       268.220886       2.22477998E+20   0.00000000       260633.078       3000.00000    
   4500.00000       268.268585       2.27248717E+20   0.00000000       262482.938       3000.00000    
   4600.00000       268.340118       2.32019436E+20   0.00000000       264307.062       3000.00000    
   4700.00000       268.411621       2.36790156E+20   0.00000000       266106.375       3000.00000    
   4800.00000       268.459320       2.41560875E+20   0.00000000       267881.688       3000.00000    
   4900.00000       268.530853       2.46331594E+20   0.00000000       269633.750       3000.00000    
   5000.00000       268.602356       2.51102314E+20   0.00000000       271363.344       3000.00000    
   5100.00000       268.650055       2.55873033E+20   0.00000000       273071.156       3000.00000    
   5200.00000       268.697754       2.60643753E+20   0.00000000       274757.875       3000.00000    
   5300.00000       268.769257       2.65414472E+20   0.00000000       276424.156       3000.00000    
   5400.00000       268.816956       2.70185191E+20   0.00000000       278070.594       3000.00000    
   5500.00000       268.864624       2.74955911E+20   0.00000000       279697.750       3000.00000    
   5600.00000       268.936157       2.79726630E+20   0.00000000       281306.188       3000.00000    
   5700.00000       268.983826       2.84497349E+20   0.00000000       282896.438       3000.00000    
   5800.00000       269.031525       2.89268069E+20   0.00000000       284469.031       3000.00000    
   5900.00000       269.079224       2.94038788E+20   0.00000000       286024.406       3000.00000    
   6000.00000       269.126892       2.98809508E+20   0.00000000       287563.062       3000.00000    
   6100.00000       269.174561       3.03580227E+20   0.00000000       289085.438       3000.00000    
   6200.00000       269.222260       3.08350946E+20   0.00000000       290591.938       3000.00000    
   6300.00000       269.246094       3.13121666E+20   0.00000000       292082.969       3000.00000    
   6400.00000       269.293793       3.17892385E+20   0.00000000       293558.938       3000.00000    
   6500.00000       269.341461       3.22663104E+20   0.00000000       295020.219       3000.00000    
   6600.00000       269.365295       3.27433824E+20   0.00000000       296467.156       3000.00000    
   6700.00000       269.412994       3.32204543E+20   0.00000000       297900.125       3000.00000    
   6800.00000       269.460693       3.36975263E+20   0.00000000       299319.438       3000.00000    
   6900.00000       269.508362       3.41745982E+20   0.00000000       300725.406       3000.00000    
   7000.00000       269.532196       3.46516701E+20   0.00000000       302118.375       3000.00000    
   7100.00000       269.579895       3.51287421E+20   0.00000000       303498.594       3000.00000    
   7200.00000       269.603729       3.56058140E+20   0.00000000       304866.375       3000.00000    
   7300.00000       269.651428       3.60828860E+20   0.00000000       306222.000       3000.00000    
   7400.00000       269.675262       3.65599579E+20   0.00000000       307565.719       3000.00000    
   7500.00000       269.722931       3.70370298E+20   0.00000000       308897.812       3000.00000    
   7600.00000       269.746765       3.75141018E+20   0.00000000       310218.500       3000.00000    
   7700.00000       269.794464       3.79911737E+20   0.00000000       311528.062       3000.00000    
   7800.00000       269.818298       3.84682456E+20   0.00000000       312826.688       3000.00000    
   7900.00000       269.842163       3.89453176E+20   0.00000000       314114.625       3000.00000    
   8000.00000       269.889832       3.94223895E+20   0.00000000       315392.094       3000.00000    
   8100.00000       269.913666       3.98994615E+20   0.00000000       316659.312       3000.00000    
   8200.00000       269.937500       4.03765334E+20   0.00000000       317916.469       3000.00000    
   8300.00000       269.985199       4.08536053E+20   0.00000000       319163.750       3000.00000    
   8400.00000       270.009033       4.13306773E+20   0.00000000       320401.375       3000.00000    
   8500.00000       270.032898       4.18077492E+20   0.00000000       321629.500       3000.00000    
   8600.00000       270.056732       4.22848211E+20   0.00000000       322848.312       3000.00000    
   8700.00000       270.080566       4.27618931E+20   0.00000000       324058.000       3000.00000    
   8800.00000       270.128235       4.32389650E+20   0.00000000       325258.719       3000.00000    
   8900.00000       270.152100       4.37160370E+20   0.00000000       326450.656       3000.00000    
   9000.00000       270.175934       4.41931089E+20   0.00000000       327633.938       3000.00000    
   9100.00000       270.199768       4.46701808E+20   0.00000000       328808.750       3000.00000    
   9200.00000       270.223633       4.51472528E+20   0.00000000       329975.219       3000.00000    
   9300.00000       270.247467       4.56243247E+20   0.00000000       331133.500       3000.00000    
   9400.00000       270.271301       4.61013967E+20   0.00000000       332283.719       3000.00000    
   9500.00000       270.295135       4.65784686E+20   0.00000000       333426.062       3000.00000    
   9600.00000       270.318970       4.70555405E+20   0.00000000       334560.625       3000.00000    
   9700.00000       270.342834       4.75326125E+20   0.00000000       335687.531       3000.00000    
   9800.00000       270.366669       4.80096844E+20   0.00000000       336806.906       3000.00000    
   9900.00000       270.390503       4.84867563E+20   0.00000000       337918.906       3000.00000    
   10000.0000       270.414368       4.89638283E+20   0.00000000       339023.656       3000.00000    
   10100.0000       270.438202       4.94409002E+20   0.00000000       340121.250       3000.00000    
   10200.0000       270.462036       4.99179722E+20   0.00000000       341211.812       3000.00000    
   10300.0000       270.485870       5.03950441E+20   0.00000000       342295.438       3000.00000    
   10400.0000       270.509705       5.08721160E+20   0.00000000       343372.250       3000.00000    
   10500.0000       270.533569       5.13491880E+20   0.00000000       344442.344       3000.00000    
   10600.0000       270.557404       5.18262599E+20   0.00000000       345505.844       3000.00000    
   10700.0000       270.581238       5.23033318E+20   0.00000000       346562.812       3000.00000    
   10800.0000       270.605103       5.27804038E+20   0.00000000       347613.375       3000.00000    
   10900.0000       270.605103       5.32574757E+20   0.00000000       348657.625       3000.00000    
   11000.0000       270.628937       5.37345477E+20   0.00000000       349695.656       3000.00000    
   11100.0000       270.652771       5.42116196E+20   0.00000000       350727.562       3000.00000    
   11200.0000       270.676605       5.46886915E+20   0.00000000       351753.438       3000.00000    
   11300.0000       270.700439       5.51657635E+20   0.00000000       352773.375       3000.00000    
   11400.0000       270.724304       5.56428354E+20   0.00000000       353787.438       3000.00000    
   11500.0000       270.724304       5.61199074E+20   0.00000000       354795.719       3000.00000    
   11600.0000       270.748138       5.65969793E+20   0.00000000       355798.312       3000.00000    
   11700.0000       270.771973       5.70740512E+20   0.00000000       356795.312       3000.00000    
   11800.0000       270.795837       5.75511232E+20   0.00000000       357786.750       3000.00000    
   11900.0000       270.795837       5.80281951E+20   0.00000000       358772.719       3000.00000    
   12000.0000       270.819672       5.85052670E+20   0.00000000       359753.312       3000.00000    
   12100.0000       270.843506       5.89823390E+20   0.00000000       360728.594       3000.00000    
   12200.0000       270.867340       5.94594074E+20   0.00000000       361698.625       3000.00000    
   12300.0000       270.867340       5.99364793E+20   0.00000000       362663.469       3000.00000    
   12400.0000       270.891174       6.04135513E+20   0.00000000       363623.219       3000.00000    
   12500.0000       270.915039       6.08906232E+20   0.00000000       364577.938       3000.00000    
   12600.0000       270.915039       6.13676952E+20   0.00000000       365527.688       3000.00000    
   12700.0000       270.938873       6.18447671E+20   0.00000000       366472.531       3000.00000    
   12800.0000       270.962708       6.23218390E+20   0.00000000       367412.500       3000.00000    
   12900.0000       270.974640       6.27989110E+20   0.00000000       368347.688       3000.00000    
   13000.0000       270.986572       6.32759829E+20   0.00000000       369278.156       3000.00000    
   13100.0000       271.010406       6.37530548E+20   0.00000000       370203.969       3000.00000    
   13200.0000       271.022339       6.42301268E+20   0.00000000       371125.188       3000.00000    
   13300.0000       271.034241       6.47071987E+20   0.00000000       372041.844       3000.00000    
   13400.0000       271.058075       6.51842707E+20   0.00000000       372954.000       3000.00000    
   13500.0000       271.058075       6.56613426E+20   0.00000000       373861.719       3000.00000    
   13600.0000       271.081909       6.61384145E+20   0.00000000       374765.062       3000.00000    
   13700.0000       271.105774       6.66154865E+20   0.00000000       375664.062       3000.00000    
   13800.0000       271.105774       6.70925584E+20   0.00000000       376558.781       3000.00000    
   13900.0000       271.129608       6.75696303E+20   0.00000000       377449.281       3000.00000    
   14000.0000       271.141541       6.80467023E+20   0.00000000       378335.594       3000.00000    
   14100.0000       271.153442       6.85237742E+20   0.00000000       379217.781       3000.00000    
   14200.0000       271.177307       6.90008462E+20   0.00000000       380095.875       3000.00000    
   14300.0000       271.177307       6.94779181E+20   0.00000000       380969.938       3000.00000    
   14400.0000       271.201141       6.99549900E+20   0.00000000       381840.000       3000.00000    
   14500.0000       271.201141       7.04320620E+20   0.00000000       382706.125       3000.00000    
   14600.0000       271.224976       7.09091339E+20   0.00000000       383568.344       3000.00000    
   14700.0000       271.236877       7.13862058E+20   0.00000000       384426.688       3000.00000    
   14800.0000       271.248810       7.18632778E+20   0.00000000       385281.219       3000.00000    
   14900.0000       271.260742       7.23403497E+20   0.00000000       386132.000       3000.00000    
   15000.0000       271.272644       7.28174217E+20   0.00000000       386979.031       3000.00000    
   15100.0000       271.296509       7.32944936E+20   0.00000000       387822.375       3000.00000    
   15200.0000       271.296509       7.37715655E+20   0.00000000       388662.062       3000.00000    
   15300.0000       271.320343       7.42486375E+20   0.00000000       389498.156       3000.00000    
   15400.0000       271.320343       7.47257094E+20   0.00000000       390330.656       3000.00000    
   15500.0000       271.344177       7.52027814E+20   0.00000000       391159.625       3000.00000    
   15600.0000       271.344177       7.56798533E+20   0.00000000       391985.094       3000.00000    
   15700.0000       271.368042       7.61569252E+20   0.00000000       392807.125       3000.00000    
   15800.0000       271.368042       7.66339972E+20   0.00000000       393625.719       3000.00000    
   15900.0000       271.391876       7.71110691E+20   0.00000000       394440.938       3000.00000    
   16000.0000       271.391876       7.75881410E+20   0.00000000       395252.781       3000.00000    
   16100.0000       271.415710       7.80652130E+20   0.00000000       396061.312       3000.00000    
   16200.0000       271.415710       7.85422849E+20   0.00000000       396866.562       3000.00000    
   16300.0000       271.439545       7.90193569E+20   0.00000000       397668.562       3000.00000    
   16400.0000       271.439545       7.94964288E+20   0.00000000       398467.312       3000.00000    
   16500.0000       271.463379       7.99735007E+20   0.00000000       399262.906       3000.00000    
   16600.0000       271.463379       8.04505727E+20   0.00000000       400055.312       3000.00000    
   16700.0000       271.475311       8.09276446E+20   0.00000000       400844.625       3000.00000    
   16800.0000       271.487244       8.14047165E+20   0.00000000       401630.812       3000.00000    
   16900.0000       271.499146       8.18817885E+20   0.00000000       402413.938       3000.00000    
   17000.0000       271.511078       8.23588604E+20   0.00000000       403194.031       3000.00000    
   17100.0000       271.511078       8.28359324E+20   0.00000000       403971.125       3000.00000    
   17200.0000       271.534912       8.33130043E+20   0.00000000       404745.250       3000.00000    
   17300.0000       271.534912       8.37900762E+20   0.00000000       405516.406       3000.00000    
   17400.0000       271.558777       8.42671482E+20   0.00000000       406284.656       3000.00000    
   17500.0000       271.558777       8.47442201E+20   0.00000000       407050.000       3000.00000    
   17600.0000       271.570679       8.52212921E+20   0.00000000       407812.469       3000.00000    
   17700.0000       271.582611       8.56983640E+20   0.00000000       408572.125       3000.00000    
   17800.0000       271.582611       8.61754359E+20   0.00000000       409328.969       3000.00000    
   17900.0000       271.606445       8.66525079E+20   0.00000000       410083.031       3000.00000    
   18000.0000       271.606445       8.71295798E+20   0.00000000       410834.312       3000.00000    
   18100.0000       271.618347       8.76066517E+20   0.00000000       411582.844       3000.00000    
   18200.0000       271.630280       8.80837237E+20   0.00000000       412328.688       3000.00000    
   18300.0000       271.630280       8.85607956E+20   0.00000000       413071.844       3000.00000    
   18400.0000       271.654114       8.90378676E+20   0.00000000       413812.312       3000.00000    
   18500.0000       271.654114       8.95149395E+20   0.00000000       414550.156       3000.00000    
   18600.0000       271.666046       8.99920114E+20   0.00000000       415285.375       3000.00000    
   18700.0000       271.677979       9.04690834E+20   0.00000000       416018.000       3000.00000    
   18800.0000       271.677979       9.09461553E+20   0.00000000       416748.062       3000.00000    
   18900.0000       271.701813       9.14232272E+20   0.00000000       417475.562       3000.00000    
   19000.0000       271.701813       9.19002992E+20   0.00000000       418200.562       3000.00000    
   19100.0000       271.713745       9.23773711E+20   0.00000000       418923.062       3000.00000    
   19200.0000       271.725647       9.28544431E+20   0.00000000       419643.062       3000.00000    
   19300.0000       271.725647       9.33315150E+20   0.00000000       420360.594       3000.00000    
   19400.0000       271.737579       9.38085869E+20   0.00000000       421075.688       3000.00000    
   19500.0000       271.749512       9.42856589E+20   0.00000000       421788.375       3000.00000    
   19600.0000       271.749512       9.47627308E+20   0.00000000       422498.656       3000.00000    
   19700.0000       271.773346       9.52398028E+20   0.00000000       423206.562       3000.00000    
   19800.0000       271.773346       9.57168747E+20   0.00000000       423912.094       3000.00000    
   19900.0000       271.785278       9.61939466E+20   0.00000000       424615.312       3000.00000    
   20000.0000       271.797180       9.66710186E+20   0.00000000       425316.188       3000.00000    
   20100.0000       271.797180       9.71480905E+20   0.00000000       426014.781       3000.00000    
   20200.0000       271.809082       9.76251624E+20   0.00000000       426711.094       3000.00000    
   20300.0000       271.821014       9.81022344E+20   0.00000000       427405.125       3000.00000    
   20400.0000       271.821014       9.85793063E+20   0.00000000       428096.906       3000.00000    
   20500.0000       271.832947       9.90563783E+20   0.00000000       428786.469       3000.00000    
   20600.0000       271.844849       9.95334502E+20   0.00000000       429473.812       3000.00000    
   20700.0000       271.844849       1.00010522E+21   0.00000000       430158.969       3000.00000    
   20800.0000       271.856781       1.00487594E+21   0.00000000       430841.938       3000.00000    
   20900.0000       271.868713       1.00964666E+21   0.00000000       431522.750       3000.00000    
   21000.0000       271.868713       1.01441738E+21   0.00000000       432201.438       3000.00000    
   21100.0000       271.880615       1.01918810E+21   0.00000000       432878.000       3000.00000    
   21200.0000       271.892548       1.02395882E+21   0.00000000       433552.438       3000.00000    
   21300.0000       271.892548       1.02872954E+21   0.00000000       434224.812       3000.00000    
   21400.0000       271.904480       1.03350026E+21   0.00000000       434895.094       3000.00000    
   21500.0000       271.916382       1.03827098E+21   0.00000000       435563.312       3000.00000    
   21600.0000       271.916382       1.04304170E+21   0.00000000       436229.500       3000.00000    
   21700.0000       271.916382       1.04781242E+21   0.00000000       436893.656       3000.00000    
   21800.0000       271.928314       1.05258313E+21   0.00000000       437555.812       3000.00000    
   21900.0000       271.940247       1.05735385E+21   0.00000000       438215.969       3000.00000    
   22000.0000       271.940247       1.06212457E+21   0.00000000       438874.125       3000.00000    
   22100.0000       271.952148       1.06689529E+21   0.00000000       439530.312       3000.00000    
   22200.0000       271.964081       1.07166601E+21   0.00000000       440184.562       3000.00000    
   22300.0000       271.964081       1.07643673E+21   0.00000000       440836.875       3000.00000    
   22400.0000       271.976013       1.08120745E+21   0.00000000       441487.250       3000.00000    
   22500.0000       271.987915       1.08597817E+21   0.00000000       442135.719       3000.00000    
   22600.0000       271.987915       1.09074889E+21   0.00000000       442782.281       3000.00000    
   22700.0000       271.987915       1.09551961E+21   0.00000000       443426.969       3000.00000    
   22800.0000       271.999817       1.10029033E+21   0.00000000       444069.781       3000.00000    
   22900.0000       272.011749       1.10506105E+21   0.00000000       444710.750       3000.00000    
   23000.0000       272.011749       1.10983177E+21   0.00000000       445349.875       3000.00000    
   23100.0000       272.023682       1.11460249E+21   0.00000000       445987.188       3000.00000    
   23200.0000       272.035583       1.11937321E+21   0.00000000       446622.688       3000.00000    
   23300.0000       272.035583       1.12414393E+21   0.00000000       447256.375       3000.00000    
   23400.0000       272.035583       1.12891464E+21   0.00000000       447888.250       3000.00000    
   23500.0000       272.047516       1.13368536E+21   0.00000000       448518.375       3000.00000    
   23600.0000       272.059448       1.13845608E+21   0.00000000       449146.719       3000.00000    
   23700.0000       272.059448       1.14322680E+21   0.00000000       449773.312       3000.00000    
   23800.0000       272.071350       1.14799752E+21   0.00000000       450398.156       3000.00000    
   23900.0000       272.071350       1.15276824E+21   0.00000000       451021.281       3000.00000    
   24000.0000       272.083282       1.15753896E+21   0.00000000       451642.688       3000.00000    
   24100.0000       272.083282       1.16230968E+21   0.00000000       452262.406       3000.00000    
   24200.0000       272.095215       1.16708040E+21   0.00000000       452880.438       3000.00000    
   24300.0000       272.107117       1.17185112E+21   0.00000000       453496.781       3000.00000    
   24400.0000       272.107117       1.17662184E+21   0.00000000       454111.438       3000.00000    
   24500.0000       272.107117       1.18139256E+21   0.00000000       454724.438       3000.00000    
   24600.0000       272.119049       1.18616328E+21   0.00000000       455335.781       3000.00000    
   24700.0000       272.130981       1.19093400E+21   0.00000000       455945.500       3000.00000    
   24800.0000       272.130981       1.19570472E+21   0.00000000       456553.594       3000.00000    
   24900.0000       272.130981       1.20047544E+21   0.00000000       457160.062       3000.00000    
   25000.0000       272.142883       1.20524615E+21   0.00000000       457764.938       3000.00000    
   25100.0000       272.154816       1.21001687E+21   0.00000000       458368.219       3000.00000    
   25200.0000       272.154816       1.21478759E+21   0.00000000       458969.938       3000.00000    
   25300.0000       272.154816       1.21955831E+21   0.00000000       459570.062       3000.00000    
   25400.0000       272.166748       1.22432903E+21   0.00000000       460168.625       3000.00000    
   25500.0000       272.178650       1.22909975E+21   0.00000000       460765.656       3000.00000    
   25600.0000       272.178650       1.23387047E+21   0.00000000       461361.125       3000.00000    
   25700.0000       272.178650       1.23864119E+21   0.00000000       461955.062       3000.00000    
   25800.0000       272.190552       1.24341191E+21   0.00000000       462547.469       3000.00000    
   25900.0000       272.190552       1.24818263E+21   0.00000000       463138.375       3000.00000    
   26000.0000       272.202484       1.25295335E+21   0.00000000       463727.781       3000.00000    
   26100.0000       272.202484       1.25772407E+21   0.00000000       464315.688       3000.00000    
   26200.0000       272.214417       1.26249479E+21   0.00000000       464902.125       3000.00000    
   26300.0000       272.214417       1.26726551E+21   0.00000000       465487.062       3000.00000    
   26400.0000       272.226318       1.27203623E+21   0.00000000       466070.531       3000.00000    
   26500.0000       272.226318       1.27680695E+21   0.00000000       466652.562       3000.00000    
   26600.0000       272.226318       1.28157766E+21   0.00000000       467233.125       3000.00000    
   26700.0000       272.238251       1.28634838E+21   0.00000000       467812.250       3000.00000    
   26800.0000       272.250183       1.29111910E+21   0.00000000       468389.969       3000.00000    
   26900.0000       272.250183       1.29588982E+21   0.00000000       468966.250       3000.00000    
   27000.0000       272.250183       1.30066054E+21   0.00000000       469541.125       3000.00000    
   27100.0000       272.262085       1.30543126E+21   0.00000000       470114.594       3000.00000    
   27200.0000       272.262085       1.31020198E+21   0.00000000       470686.688       3000.00000    
   27300.0000       272.274017       1.31497270E+21   0.00000000       471257.375       3000.00000    
   27400.0000       272.274017       1.31974342E+21   0.00000000       471826.688       3000.00000    
   27500.0000       272.274017       1.32451414E+21   0.00000000       472394.625       3000.00000    
   27600.0000       272.285950       1.32928486E+21   0.00000000       472961.188       3000.00000    
   27700.0000       272.285950       1.33405558E+21   0.00000000       473526.406       3000.00000    
   27800.0000       272.297852       1.33882630E+21   0.00000000       474090.281       3000.00000    
   27900.0000       272.297852       1.34359702E+21   0.00000000       474652.812       3000.00000    
   28000.0000       272.309784       1.34836774E+21   0.00000000       475214.031       3000.00000    
   28100.0000       272.309784       1.35313846E+21   0.00000000       475773.906       3000.00000    
   28200.0000       272.321716       1.35790917E+21   0.00000000       476332.469       3000.00000    
   28300.0000       272.321716       1.36267989E+21   0.00000000       476889.750       3000.00000    
   28400.0000       272.321716       1.36745061E+21   0.00000000       477445.719       3000.00000    
   28500.0000       272.333618       1.37222133E+21   0.00000000       478000.406       3000.00000    
   28600.0000       272.333618       1.37699205E+21   0.00000000       478553.812       3000.00000    
   28700.0000       272.345551       1.38176277E+21   0.00000000       479105.938       3000.00000    
   28800.0000       272.345551       1.38653349E+21   0.00000000       479656.781       3000.00000    
   28900.0000       272.345551       1.39130421E+21   0.00000000       480206.375       3000.00000    
   29000.0000       272.357483       1.39607493E+21   0.00000000       480754.719       3000.00000    
   29100.0000       272.357483       1.40084565E+21   0.00000000       481301.812       3000.00000    
   29200.0000       272.369385       1.40561637E+21   0.00000000       481847.656       3000.00000    
   29300.0000       272.369385       1.41038709E+21   0.00000000       482392.281       3000.00000    
   29400.0000       272.369385       1.41515781E+21   0.00000000       482935.656       3000.00000    
   29500.0000       272.381287       1.41992853E+21   0.00000000       483477.812       3000.00000    
   29600.0000       272.381287       1.42469925E+21   0.00000000       484018.781       3000.00000    
   29700.0000       272.381287       1.42946997E+21   0.00000000       484558.531       3000.00000    
   29800.0000       272.393219       1.43424068E+21   0.00000000       485097.094       3000.00000    
   29900.0000       272.393219       1.43901140E+21   0.00000000       485634.469       3000.00000    
   30000.0000       272.405151       1.44378212E+21   0.00000000       486170.656       3000.00000    
   30100.0000       272.405151       1.44855284E+21   0.00000000       486705.656       3000.00000    
   30200.0000       272.405151       1.45332356E+21   0.00000000       487239.500       3000.00000    
   30300.0000       272.417053       1.45809428E+21   0.00000000       487772.156       3000.00000    
   30400.0000       272.417053       1.46286500E+21   0.00000000       488303.656       3000.00000    
   30500.0000       272.417053       1.46763572E+21   0.00000000       488834.000       3000.00000    
   30600.0000       272.428986       1.47240644E+21   0.00000000       489363.188       3000.00000    
   30700.0000       272.428986       1.47717716E+21   0.00000000       489891.250       3000.00000    
   30800.0000       272.440918       1.48194788E+21   0.00000000       490418.156       3000.00000    
   30900.0000       272.440918       1.48671860E+21   0.00000000       490943.938       3000.00000    
   31000.0000       272.440918       1.49148932E+21   0.00000000       491468.594       3000.00000    
   31100.0000       272.452820       1.49626004E+21   0.00000000       491992.156       3000.00000    
   31200.0000       272.452820       1.50103076E+21   0.00000000       492514.594       3000.00000    
   31300.0000       272.452820       1.50580148E+21   0.00000000       493035.938       3000.00000    
   31400.0000       272.464752       1.51057220E+21   0.00000000       493556.156       3000.00000    
   31500.0000       272.464752       1.51534291E+21   0.00000000       494075.281       3000.00000    
   31600.0000       272.464752       1.52011363E+21   0.00000000       494593.344       3000.00000    
   31700.0000       272.476685       1.52488435E+21   0.00000000       495110.312       3000.00000    
   31800.0000       272.476685       1.52965507E+21   0.00000000       495626.219       3000.00000    
   31900.0000       272.476685       1.53442579E+21   0.00000000       496141.031       3000.00000    
   32000.0000       272.488586       1.53919651E+21   0.00000000       496654.781       3000.00000    
   32100.0000       272.488586       1.54396723E+21   0.00000000       497167.469       3000.00000    
   32200.0000       272.488586       1.54873795E+21   0.00000000       497679.094       3000.00000    
   32300.0000       272.500519       1.55350867E+21   0.00000000       498189.688       3000.00000    
   32400.0000       272.500519       1.55827939E+21   0.00000000       498699.250       3000.00000    
   32500.0000       272.500519       1.56305011E+21   0.00000000       499207.750       3000.00000    
   32600.0000       272.512451       1.56782083E+21   0.00000000       499715.219       3000.00000    
   32700.0000       272.512451       1.57259155E+21   0.00000000       500221.656       3000.00000    
   32800.0000       272.512451       1.57736227E+21   0.00000000       500727.094       3000.00000    
   32900.0000       272.524353       1.58213299E+21   0.00000000       501231.500       3000.00000    
   33000.0000       272.524353       1.58690371E+21   0.00000000       501734.875       3000.00000    
   33100.0000       272.524353       1.59167442E+21   0.00000000       502237.250       3000.00000    
   33200.0000       272.536285       1.59644514E+21   0.00000000       502738.625       3000.00000    
   33300.0000       272.536285       1.60121586E+21   0.00000000       503239.000       3000.00000    
   33400.0000       272.536285       1.60598658E+21   0.00000000       503738.406       3000.00000    
   33500.0000       272.548218       1.61075730E+21   0.00000000       504236.812       3000.00000    
   33600.0000       272.548218       1.61552802E+21   0.00000000       504734.250       3000.00000    
   33700.0000       272.548218       1.62029874E+21   0.00000000       505230.688       3000.00000    
   33800.0000       272.560120       1.62506946E+21   0.00000000       505726.156       3000.00000    
   33900.0000       272.560120       1.62984018E+21   0.00000000       506220.656       3000.00000    
   34000.0000       272.560120       1.63461090E+21   0.00000000       506714.188       3000.00000    
   34100.0000       272.572021       1.63938162E+21   0.00000000       507206.781       3000.00000    
   34200.0000       272.572021       1.64415234E+21   0.00000000       507698.406       3000.00000    
   34300.0000       272.572021       1.64892306E+21   0.00000000       508189.094       3000.00000    
   34400.0000       272.572021       1.65369378E+21   0.00000000       508678.844       3000.00000    
   34500.0000       272.583954       1.65846450E+21   0.00000000       509167.625       3000.00000    
   34600.0000       272.583954       1.66323522E+21   0.00000000       509655.469       3000.00000    
   34700.0000       272.583954       1.66800593E+21   0.00000000       510142.406       3000.00000    
   34800.0000       272.595886       1.67277665E+21   0.00000000       510628.406       3000.00000    
   34900.0000       272.595886       1.67754737E+21   0.00000000       511113.469       3000.00000    
   35000.0000       272.595886       1.68231809E+21   0.00000000       511597.625       3000.00000    
   35100.0000       272.607788       1.68708881E+21   0.00000000       512080.875       3000.00000    
   35200.0000       272.607788       1.69185953E+21   0.00000000       512563.188       3000.00000    
   35300.0000       272.607788       1.69663025E+21   0.00000000       513044.625       3000.00000    
   35400.0000       272.607788       1.70140097E+21   0.00000000       513525.156       3000.00000    
   35500.0000       272.619720       1.70617169E+21   0.00000000       514004.781       3000.00000    
   35600.0000       272.619720       1.71094241E+21   0.00000000       514483.531       3000.00000    
   35700.0000       272.619720       1.71571313E+21   0.00000000       514961.375       3000.00000    
