H2O,CO2,NH3,CH4,Ar,Kr,Xe,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
719.75097270796,63509.57556314988,97.27607451827285,4101.016184425358,12.14470685569296,0.8449306215899659,0.4937077823685227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721.1261941030162,64512.62791158382,96.3118332124658,4188.847827957344,12.37182487905482,0.8551563502742446,0.49802543351683004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723.8835138412824,65506.981709093874,95.43925371934937,4275.963995340528,12.597828374037393,0.8651818471716669,0.5022504685546674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726.6483567084144,66493.998418671,94.74829768589913,4361.970661082927,12.821853355691673,0.8750114700818548,0.5063845718311655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726.6483567084144,67464.91901950564,93.81230959671582,4447.484525075668,13.043002887182153,0.8856493912078993,0.5104293675253984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729.4224049952021,68431.34182331449,93.07945652806202,4532.093487561739,13.263349576117125,0.8961204645964153,0.5143864228139905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730.813727197706,69389.27976244436,92.21823462134535,4615.398060409853,13.482011711338483,0.9054280988793759,0.5182572508202166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732.2073632249793,70334.88794011381,91.45558462555282,4698.512474660595,13.698077858155298,0.9155555454833797,0.5220433133631153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735.001535390427,71274.46935349006,90.87770731841367,4780.5009909111095,13.912608951514972,0.9255259689571457,0.5267460235707854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735.001535390427,72198.98814448716,89.9548684610542,4861.964738443657,14.125686065693914,0.9353423920041636,0.5303831452165167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737.8034205641701,73124.81991785877,89.35221118803274,4942.976383220453,14.337386639567018,0.9460077231989226,0.534939603908241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739.2069788999553,74032.50159703364,88.61503252351199,5023.102615170085,14.546784715717395,0.9555432995461853,0.5384325566662939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740.6145604487554,74938.51063374097,87.87029565942188,5102.427183763091,14.754929701201975,0.964933283453034,0.5428473677292209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742.0244785792715,75833.47499625073,87.22191599516896,5181.528328089776,14.961889934454577,0.975180277252542,0.5472006273454646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743.4366816825274,76718.47113024812,86.5547419235488,5259.455853027478,15.167730941781315,0.9853043516986344,0.5514932683064623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744.8512826887188,77599.50193940946,85.87434273910402,5337.301722493212,15.371515607392363,0.9943076279480545,0.5557261955534321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746.2682300870188,78472.24097109774,85.18515277497137,5414.605473108568,15.57428456836882,1.0041751912007413,0.5599002874063065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746.2682300870188,79332.56512146998,84.49068096207172,5490.9264279458375,15.776096265595923,1.0139259864079966,0.5640163967214102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749.1074647218297,80191.55140095305,83.99368375852622,5566.843685106149,15.976006917936598,1.0235619294360827,0.568075351982971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749.1074647218297,81039.67940817733,83.25955685191565,5642.4074818874615,16.175051990938186,1.0330848742971577,0.5720779583331255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750.5298081835638,81877.91437157453,82.63340447059656,5717.66422270278,16.372283965142866,1.0424966160971463,0.5760249985446917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751.956112945461,82717.15895955072,81.99683384994394,5791.656702411327,16.56873544873272,1.0517988937992182,0.5799172339406284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751.956112945461,83537.71838643144,81.35313387257723,5865.973907578831,16.763455564635166,1.0619933928645688,0.5837554052637859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753.3848358466981,84360.94342041142,80.80491715140933,5939.125291023898,16.957474369980027,1.0710969109818467,0.5885402335477573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754.8159248511089,85177.02253006258,80.23572156829708,6012.193462083163,17.15083796013173,1.0800958701922958,0.5922855809762345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756.2493832579158,85986.66122215513,79.65054775449504,6085.2060779914445,17.34259088365176,1.0899918093531593,0.595978971099481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757.685214369985,86785.51627370348,79.15342441373026,6157.188209609268,17.5337597180813,1.0988007262457693,0.6006210702013921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757.685214369985,87579.47382608829,78.52898474972302,6228.71367975465,17.72338641106592,1.1085095687120843,0.604225187979226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759.1234214938336,88364.08815178399,78.00186149608764,6300.326575043109,17.911495596408948,1.1171338420400598,0.6087792972322265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760.5622726812865,89150.15064537498,77.45483636753602,6371.042174114251,18.099111133345613,1.1266608228008144,0.6122963631292028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760.5622726812865,89922.8445130128,76.89246628109996,6441.425875567364,18.28627162166061,1.1361055530865807,0.6167646404265814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762.0035007686971,90693.16967363891,76.41842805505149,6511.513311872733,18.47201448431602,1.1444691451257114,0.6201967671252416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762.0035007686971,91451.50503128277,75.8169664294569,6581.33760619059,18.65636100613449,1.153739339006983,0.6245812670483792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763.4488500562487,92208.76275730223,75.31265723551698,6650.429511244176,18.84033184228239,1.1629305313693399,0.6279304671112186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763.4488500562487,92960.23430008741,74.78800024107446,6719.344014105926,19.02296162236075,1.172043748901076,0.6322331481756654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764.8965886101743,93706.46927570988,74.3474656895628,6788.106339669361,19.205269613729573,1.1810799919475519,0.636501341045157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766.3467197552629,94447.9799114251,73.87587332531766,6856.739764458663,19.386288701632523,1.1900402355122204,0.6397354376445675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766.3467197552629,95180.24312253024,73.47963523091693,6924.2657357042435,19.56703688689513,1.1989254302075658,0.6439245835448933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767.799246819961,95908.98913443199,73.14511974023597,6991.757782392694,19.746545447978843,1.2077365031590557,0.6480803910319068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767.799246819961,96629.61536399553,72.3612016670333,7059.231520527603,19.924831226996357,1.2164743588649674,0.6522032265169999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769.2541166031355,97347.77860290058,72.21310740779322,7125.7011492166575,20.10291061459275,1.2251398800147524,0.6562934484449122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769.2541166031355,98058.8050756641,71.58140058023365,7192.233924155781,20.279812794769303,1.2347339283159033,0.6593514075032604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770.7114454137384,98768.28603191192,71.05781447435882,7258.838895258023,20.455553135236805,1.2432691169671224,0.6633668072084521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770.7114454137384,99466.48417010467,70.62240348144482,7324.524070404108,20.63114660769208,1.2517344958899528,0.6673506234069169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772.1694785507561,100164.22387346227,70.25892835897719,7390.3514036333045,20.805620525009292,1.2601308679757814,0.6713031851405059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772.1694785507561,100851.69577287533,69.95416939724083,7455.32436665657,20.979988951530203,1.2694590179051528,0.675224814665744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773.6298585313851,101539.65920407488,69.69736617539391,7520.500962785261,21.153278009063225,1.2777309551091633,0.6791158276615716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773.6298585313851,102218.24034128334,68.97976073739812,7585.8805711307705,21.325500924739426,1.2859361870361519,0.6829765334286938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775.0944094378981,102898.14061250859,68.88911282317594,7650.462100857638,21.49667060543063,1.2950754471784713,0.6868072350809532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775.0944094378981,103564.42871029575,68.30677859886576,7714.299747393282,21.66779964928913,1.3031603286559619,0.6906082297291234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775.0944094378981,104228.05021290039,67.82643789946705,7778.444667086199,21.837912176514862,1.3121806578929522,0.6943798086574933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776.5613763037708,104894.30261099004,67.42905267861528,7841.889121628856,22.008020061981586,1.3201477660984675,0.6981222574935934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776.5613763037708,105548.16515053771,67.09915767255544,7904.681467117846,22.177146453221948,1.3290516818045803,0.7018358563713927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.0307053881336,106200.50491584821,66.82419146448322,7967.867299723979,22.345302554168597,1.3379034858991596,0.7055208800882784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.0307053881336,106846.5413799296,66.09395227568453,8030.433181554359,22.512499315851326,1.345703715856469,0.7091775982561107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.7663352935903,107486.77571221886,65.99546277673116,8093.42250784882,22.679747444912028,1.3544426888088628,0.71280627544663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779.5025141447992,108126.67713321281,65.40856492410259,8155.819497258854,22.84606844876077,1.3631311301207794,0.7174071713789755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779.5025141447992,108756.38503154632,64.92664752661236,8217.665611627865,23.01147244855867,1.3707695453244801,0.7209897163309927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
