H2O,CO2,NH3,CH4,Ar,Kr,Xe
853.050446656974,152811.10836174912,1.083747934233816,20712.42059624698,26.125000932137482,15.270000355085358,11.925999894505367
854.3221781341347,161892.38789366203,1.013161233260963,20998.17218432204,26.625000932137482,15.472000364679843,12.082999896374531
855.0098078251198,164890.49322554006,1.0150187481935682,21278.2087406356,27.125000932137482,15.673000374226831,12.238999898196198
856.311435283321,174245.78887898722,0.9492359640056607,21552.644565822888,27.625000932137482,15.873000383726321,12.394999900017865
858.0073708593088,183512.18578009043,0.8903593400104731,21821.591674506428,27.625000932137482,16.072000393178314,12.548999901744537
858.8947001155987,192672.424921059,0.8387894908232388,22085.1598410163,28.125000932137482,16.269000402535312,12.701999904122204
860.1762363054739,201744.44156432396,0.7920509442549422,22343.456644195972,28.625000932137482,16.465000411844812,12.85499990649987
860.8627601496548,204678.16750776433,0.7958017555695251,22596.587511312053,28.625000932137482,16.659000421059318,13.005999908782542
862.1726787336779,214005.207688318,0.7511176626009876,22844.65576108581,29.125000932137482,16.853000430273823,13.156999911065213
863.4771586709658,223250.88904764698,0.7107620754719438,23137.762645864095,29.625000932137482,17.045000439393334,13.30599991325289
864.1771618913893,226292.6036483548,0.7137952300023176,23375.007392946813,29.625000932137482,17.237000448512845,13.454999916139059
865.5071645857753,235761.39979425614,0.6752161354396145,23657.507245087876,30.125000932137482,17.42700045753736,13.60299991897773
866.418779877281,245056.6619293441,0.6408689100276374,23884.357100186116,30.625000932137482,17.61600046651438,13.749999921768904
867.7344863034645,254333.3799543422,0.6090727208632062,24156.669958182392,30.625000932137482,17.8040004754439,13.89599992451258
868.4253634002002,257243.89097496186,0.6127005662174969,24423.536559018743,31.125000932137482,17.991000484325923,14.040999927208759
869.7662935229448,266738.91260296816,0.5819593802406385,24635.065827838367,31.125000932137482,18.17700049316045,14.185999929904938
871.089606485962,276028.6776465765,0.554201565145657,24892.364511281598,31.625000932137482,18.362000501947477,14.328999933204614
871.3772308357127,278937.02868514013,0.5578200741733156,25144.517221055965,32.12500093213748,18.547000510734506,14.472999936551787
872.7313833343632,288526.12217046256,0.5306785222272449,25391.626876634844,32.12500093213748,18.73000051942654,14.614999939803965
874.0589108577769,297800.7453266127,0.5063412184427951,25633.794339102147,32.62500093213748,18.912000528071076,14.755999943008646
874.3531413937126,300761.0656873392,0.5095855859344464,25921.118452320105,33.12500093213748,19.093000536668114,14.896999946213327
875.7127045577914,310324.3890889168,0.48573747513903737,26152.696083273702,33.12500093213748,19.274000545265153,15.03699994937051
877.0507964620298,319666.21100514825,0.46411110959031115,26379.642161608226,33.62500093213748,19.454000553814694,15.176999953226186
877.3306160664762,322467.5494486345,0.46746724714507154,26652.049318376063,33.62500093213748,19.63200056226924,15.315999957034364
878.7026549450354,332095.9330579595,0.4462101390968975,26869.00833200854,34.12500093213748,19.810000570723787,15.453999960795045
879.4158331153915,335132.1876366919,0.4485147196272589,27131.62816536837,34.62500093213748,19.987000579130836,15.590999964508228
880.3797868508091,344736.4729655743,0.428491302134646,27338.995602061,34.62500093213748,20.164000587537885,15.727999968221411
881.7393733195091,354180.630248654,0.4099857840626541,27592.21569001978,35.12500093213748,20.33900059584994,15.863999971887097
882.0372827120506,357139.5629578552,0.41258456048060543,27840.371376219384,35.12500093213748,20.514000604161993,15.999999976251274
883.4162175098766,366742.31508526835,0.3945991401272952,28083.563948694995,35.62500093213748,20.68800061242655,16.134999980567954
883.7188310748401,369739.4142364581,0.39684416536221157,28321.892669721095,36.12500093213748,20.86100062064361,16.268999984837137
884.478612868768,373190.7518838257,0.3977148432170137,28555.454816326674,36.12500093213748,21.034000628860667,16.40299998910632
884.8447145471591,376810.1597742317,0.3980452175589892,28784.34572000014,36.62500093213748,21.20500063698273,16.535999993328005
886.9304635442751,393319.3700342935,0.36210223199812475,29008.658805600135,36.62500093213748,21.376000645104796,16.66899999754969
887.2493293040376,396458.5505775038,0.3638541696684441,29228.485629488132,37.12500093213748,21.54700065322686,16.801000001723878
888.0157963118518,399940.973621332,0.36454739215707155,29443.915916898368,37.62500093213748,21.71600066125393,16.933000006596558
888.3764032241332,403484.7506778972,0.3649043747383323,29705.0375985604,37.62500093213748,21.885000669281,17.06400001142174
890.4893102356466,420148.0095955249,0.3325401184737924,29910.936846589193,38.12500093213748,22.05300067726057,17.194000016199425
890.8009175509604,423197.32300051686,0.3342010715092843,30162.71810965741,38.12500093213748,22.221000685240142,17.32400002097711
891.572015949631,426690.1363006778,0.33482194544848465,30359.463747464262,38.62500093213748,22.388000693172216,17.454000025754794
891.9454827789999,430338.2072608028,0.3350444552205852,30602.274472514975,38.62500093213748,22.554000701056793,17.583000030484982
893.8501345038213,446888.863653787,0.30615873677117,30840.228983064673,39.12500093213748,22.72000070894137,17.71100003516767
894.3758918837189,449975.5686977163,0.30758430889512645,31023.42440340338,39.62500093213748,22.88500071677845,17.839000040548854
894.7262824321315,453381.4736128804,0.308396147311342,31252.95591533531,39.62500093213748,23.04900072456803,17.966000045882538
895.5249170707468,457102.1719329789,0.30844059507041316,31477.896797028603,40.12500093213748,23.213000732357614,18.093000051216222
897.2207306487179,473530.74774470093,0.28256757577035413,31698.338861088032,40.12500093213748,23.3760007400997,18.220000056549907
897.9595119103069,476647.97214553127,0.2838171397208258,31914.37208386627,40.62500093213748,23.539000747841783,18.346000061836094
898.3006203560916,479943.7520320798,0.28469620764270226,32176.084642188944,40.62500093213748,23.70100075553637,18.471000067074783
898.6666191994146,483477.55892512546,0.2850736208323167,32382.562949345163,41.12500093213748,23.86200076318346,18.59700007236097
899.4809747907641,487310.233473294,0.28480604703051426,32584.911690358258,41.62500093213748,24.02300077083055,18.721000078250654
901.2212527784943,504055.8369989924,0.2610118925505616,32833.21345655109,41.62500093213748,24.18300077843014,18.845000084140338
901.7570473566461,507204.5240867193,0.2620152440477053,33026.54918742007,42.12500093213748,24.343000786029734,18.969000090030022
902.3314390738799,510700.43785771035,0.2624699934840275,33266.018203671665,42.12500093213748,24.50200079358183,19.093000095919706
902.7046609348404,514279.29008711106,0.2626625901132783,33450.69783959823,42.62500093213748,24.661000801133923,19.216000101761892
903.314465048285,518106.801016788,0.26238089098885553,33681.68388280626,42.62500093213748,24.81900080863852,19.33800010755658
905.2849089517046,534945.07074083,0.24070487405690216,33908.05020515013,43.12500093213748,24.977000816143118,19.46000011335127
905.6127929343373,538073.1547961608,0.24160733184133096,34079.88920104713,43.12500093213748,25.134000823600218,19.58200011914596
906.1897952739187,541582.4232134409,0.24195971750113854,34298.29141702619,43.62500093213748,25.29000083100982,19.70300012489315
906.7921314650968,545309.2988337529,0.24194375162217516,34512.325588685664,43.62500093213748,25.44700083846692,19.824000130640343
907.1898836661992,549094.1463581914,0.241734817672601,34722.07907691195,44.12500093213748,25.602000845829025,19.944000136340037
907.8336909041288,553206.783585154,0.24108145768302647,34927.63749537371,44.12500093213748,25.75700085319113,20.06500014208723
909.827513295629,570128.5284968555,0.22136802221422508,35179.084745466236,44.62500093213748,25.912000860553235,20.184000147739425
910.1734521749809,573403.1443135139,0.22193260633085324,35375.50305055691,45.12500093213748,26.066000867867842,20.30400015343912
910.5540494351894,577003.2752168912,0.2221017387024812,35567.99298954577,45.12500093213748,26.22000087518245,20.423000159091316
911.3763680730455,580788.3023131943,0.22189422486969723,35806.63312975485,45.62500093213748,26.37300088244956,20.541000164696015
911.7888284841825,584682.3141961471,0.22154103341415696,35990.500467159756,45.62500093213748,26.525000889669172,20.659000170300715
912.2200231001393,588749.914730036,0.22093478635061817,36220.69045781656,46.12500093213748,26.678000896936283,20.777000175905414
914.242913646432,605788.1689334667,0.20308391613497587,36396.276648660234,46.12500093213748,26.829000904108398,20.895000181510113
914.8148777813702,609182.1739616233,0.20343147474420076,36618.35111568703,46.62500093213748,26.98100091132801,21.012000187067315
915.1953194730967,612752.3595902809,0.20354867038648913,36835.98409337329,46.62500093213748,27.132000918500125,21.129000192624517
915.8127462047504,616564.5391376627,0.20334973985298924,36999.26441150583,47.12500093213748,27.282000925624743,21.24500019813422
916.4521480149023,620559.0988748993,0.20291183785343234,37209.27912327571,47.12500093213748,27.43200093274936,21.361000203643925
916.8818269156574,624580.2245893404,0.20236819057503463,37415.093540810194,47.62500093213748,27.58200093987398,21.47700020915363
917.3288826970878,628760.491698444,0.20162906123887955,37616.79166999399,47.62500093213748,27.7310009469511,21.592000214615837
919.3817044639951,645919.2882827237,0.18549600595689011,37814.455836594105,48.12500093213748,27.88000095402822,21.70800022012554
919.967079891578,649398.0284928143,0.18566693625342154,38008.16671986222,48.12500093213748,28.028000961057842,21.82200022554025
920.3586287332624,653039.9334905602,0.18564802197286778,38248.00338546498,48.62500093213748,28.176000968087465,21.937000231002457
920.7602629844107,656772.831985086,0.18545985402410003,38433.043317755684,48.62500093213748,28.32300097506959,22.051000236417167
921.4086309178979,660825.9030067859,0.18497940891555734,38614.38245140057,49.12500093213748,28.470000982051715,22.165000241831876
922.0660154764226,664938.2095012969,0.1843651874006418,38842.09480237256,49.12500093213748,28.61700098903384,22.27800024719909
922.5217065672691,669161.3618530416,0.18364074637858172,39015.252906325106,49.62500093213748,28.76300099596847,22.3910002525663
922.9927119270571,673522.6288954406,0.18276982950686715,39234.9478481986,49.62500093213748,28.909001002903096,22.504000257933512
925.0745851381104,690770.8781875937,0.16830404928992526,39400.24889123463,50.12500093213748,29.055001009837724,22.617000263300724
925.6810748096834,694400.2157932225,0.1682977787413323,39612.24391340994,50.12500093213748,29.200001016724855,22.72900026862044
926.0697295189603,697979.6434160097,0.16822080129614128,39819.999035141744,50.62500093213748,29.345001023611985,22.841000273940153
926.4896784387691,701844.3108352484,0.16792621277635555,40023.599054438906,50.62500093213748,29.489001030451618,22.953000279259868
926.9280225946292,705874.9963009632,0.16747203051819298,40223.12707335013,51.12500093213748,29.63300103729125,23.064000284532085
927.5903435732664,710001.0656239635,0.16687052529767107,40418.66453188313,51.12500093213748,29.777001044130884,23.175000289804302
928.2711538070815,714273.5072667868,0.16613724482392742,40610.29124124547,51.62500093213748,29.92000105092302,23.28600029507652
928.7363281436939,718538.2434823979,0.16536558216826738,40798.08541642056,51.62500093213748,30.063001057715155,23.39600030030124
929.2268778513451,723031.5900385199,0.16444817218863106,40982.12370809215,52.12500093213748,30.20600106450729,23.507000305573456
929.939839556453,727582.260561777,0.16343315442590592,41162.4812339303,52.12500093213748,30.34800107125193,23.617000310798176
930.4448640850751,732198.6718940724,0.1623719953241414,41389.23160925169,52.62500093213748,30.490001077996567,23.726000315975398
932.5786558501126,749703.3189809897,0.1495848553630879,41561.446977066655,52.62500093213748,30.631001084693708,23.836000321200117
932.9842567589814,753394.0129419869,0.14942124943180074,41780.21803752532,53.12500093213748,30.772001091390848,23.94500032637734
933.409512823577,757260.5291973378,0.1491175018393676,41944.61367677482,53.12500093213748,30.91300109808799,24.054000331554562
934.0606873096209,761228.1753293994,0.14868211774060539,42155.721403239324,53.62500093213748,31.05400110478513,24.162000336684287
934.5103099516557,765308.7377758018,0.14816517926289458,42312.60697517454,53.62500093213748,31.194001111434773,24.27100034186151
935.1971776598037,769571.6833091348,0.14750604458725608,42516.354835671045,54.12500093213748,31.334001118084416,24.379000346991234
935.6665146884933,773822.9244883833,0.1468184117929832,42716.02773895762,54.12500093213748,31.47300112468656,24.48600035207346
936.1501657040786,778199.927393737,0.14604330511038086,42911.70718417847,54.62500093213748,31.612001131288707,24.594000357203186
936.8689706717684,782736.3489756514,0.14515642340046972,43103.4730404949,54.62500093213748,31.751001137890853,24.701000362285413
937.3673880025212,787237.7579624312,0.14426518778541403,43291.403579685,55.12500093213748,31.890001144493,24.80800036736764
938.0978570887002,791886.6084816088,0.14327769323985268,43475.5755080913,55.12500093213748,32.02800115104765,24.915000372449867
938.6086400902029,796490.0509760069,0.14229740296071192,43656.06399792947,55.62500093213748,32.166001157602295,25.022000377532095
939.1304657277706,801188.5067177104,0.1412655786239092,43832.94271797088,55.62500093213748,32.303001164109446,25.128000382566825
939.6626093633391,805975.1790929829,0.14018857257591016,44006.28386361146,55.62500093213748,32.441001170664094,25.234000387601554
940.4135414340794,810784.8914280384,0.1390693141773313,44226.15818633923,56.12500093213748,32.578001177171245,25.340000392636284
940.9539033115858,815634.8833353095,0.1379466244808396,44391.63502261244,56.12500093213748,32.7140011836309,25.445000397623517
941.7149757921362,820503.9247711009,0.13679094517254026,44553.80232216019,56.62500093213748,32.85100119013805,25.551000402658246
942.2619986505596,825402.8537126405,0.13563625293095857,44762.72627571699,56.62500093213748,32.9870011965977,25.65600040764548
942.8062561035545,830272.0972835068,0.13448510484183543,44967.47175020265,57.12500093213748,33.12200120300986,25.76100041263271
943.5803973755814,835256.984137699,0.13328361899597171,45118.12231519859,57.12500093213748,33.25800120946951,25.865000417572446
944.1411461018004,840262.4890802065,0.13209131872812105,45315.75986889462,57.62500093213748,33.39300121588167,25.97000042255968
944.698174937621,845229.6551807246,0.13091033619523476,45509.44467151672,57.62500093213748,33.528001222293824,26.074000427499413
945.4731161051743,850202.5519636718,0.1297137205992145,45699.255778086386,58.12500093213748,33.66300122870598,26.17800043243915
946.03433797691,855195.8067925029,0.1285314308323373,45885.27066252466,58.12500093213748,33.79700123507064,26.282000437378883
946.6028379263893,860248.5434273491,0.12733815746227803,46067.565249274165,58.62500093213748,33.9310012414353,26.38500044227112
947.1669703732565,865257.225418575,0.12616194900283337,46246.213944288684,58.62500093213748,34.065001247799955,26.48800044716336
947.9510944945836,870266.9748924264,0.12497662652204672,46421.28966540291,59.12500093213748,34.198001254117116,26.591000452055596
948.5183578070327,875291.96601108,0.1238099940866114,46592.86387209485,59.12500093213748,34.33100126043428,26.694000456947833
949.3148165999601,880415.5781307941,0.122612469160769,46761.00659465295,59.12500093213748,34.46400126675144,26.79700046184007
949.8842405611956,885448.0661790426,0.12146074147443102,46925.78646275989,59.62500093213748,34.5970012730686,26.89900046668481
950.4485390805279,890430.0513569743,0.12032683091515989,47187.270733504694,59.62500093213748,34.72900127933826,27.00100047152955
951.0202842463736,895472.504746739,0.11919089084703881,47343.5253188346,60.12500093213748,34.86100128560793,27.10300047637429
951.8214792341635,900610.9715236614,0.11802893951322357,47496.65481245791,60.12500093213748,34.99300129187759,27.20500048121903
952.3948284684816,905655.8378514256,0.11691279675952211,47646.721716208755,60.62500093213748,35.125001298147254,27.30700048606377
952.9627692546974,910647.872540217,0.11581592769605824,47893.78728188458,60.62500093213748,35.25600130436942,27.408000490861014
953.7634201267443,915742.4027236591,0.1146967213832377,48035.91153624689,61.12500093213748,35.387001310591586,27.509000495658256
954.3332388552969,920739.385756403,0.11362011239450313,48275.19330552195,61.12500093213748,35.51800131681375,27.6100005004555
954.898864794833,925694.43075645,0.11256634763536129,48409.68943941151,61.62500093213748,35.64800132298842,27.71100050525274
955.4714030099636,930704.789311128,0.1115111671006762,48541.49565062328,61.62500093213748,35.77800132916309,27.811000510002486
956.2738137419052,935805.8738722786,0.1104329698236173,48770.66573761081,61.62500093213748,35.90800133533776,27.91200051479973
956.8478948895663,940818.0941696109,0.10939980219199837,48895.2524228586,62.12500093213748,36.03800134151243,28.012000519549474
957.4164816214418,945777.1411802865,0.10838579251717785,49117.347374401426,62.12500093213748,36.168001347687095,28.11200052429922
958.2166380441554,950838.7447016224,0.1073535013863842,49235.0004269134,62.62500093213748,36.29700135381427,28.212000529048964
958.7871484806407,955803.1097781502,0.10636054112814572,49450.30041837513,62.62500093213748,36.42600135994144,28.311000533751212
959.3529057136452,960720.9904358055,0.10538772082840742,49661.29441000763,63.12500093213748,36.55500136606861,28.411000538500957
959.9262821464705,965699.9033648208,0.10441629922364307,49768.06852180747,63.12500093213748,36.68300137214828,28.510000543203205
960.4942100380006,970626.3498119151,0.1034631033327366,49972.70715137132,63.62500093213748,36.812001378275454,28.609000547905453
961.2960878839299,975651.789599199,0.10249145404409062,50173.2530083439,63.62500093213748,36.94000138435513,28.7080005526077
961.8661842315412,980585.6782066138,0.10155842658841348,50369.78794817702,63.62500093213748,37.067001390387304,28.80600055726245
962.4322354267263,985479.4687899628,0.10064609444861251,50462.39218921348,64.12500093213748,37.19500139646698,28.9040005619172
963.2300362680699,990468.0536613181,0.09971436136054926,50653.14434542921,64.12500093213748,37.322001402499154,29.00300056661945
963.7979892525564,995367.0565393356,0.09881914017149118,50840.081458520624,64.62500093213748,37.44900140853133,29.1010005712742
964.3614369768895,1000222.174089095,0.09794196832426783,51023.27982935021,64.62500093213748,37.57600141456351,29.19900057592895
964.9322400444236,1005135.5750439308,0.09706422477674789,51202.81423276321,65.12500093213748,37.70300142059568,29.2960005805362
965.7242256641185,1010047.6768683633,0.09618810461303706,51378.757948107945,65.12500093213748,37.82900142658036,29.394000585190952
966.2978310665227,1014973.9328776004,0.09532821251578043,51551.18278914579,65.12500093213748,37.95600143261254,29.491000589798205
966.8550562067958,1019754.5727669789,0.09450321293265328,51720.15913336287,65.62500093213748,38.08200143859722,29.588000594405457
967.4200777804267,1024597.1376902296,0.09367685409620272,51885.75595069561,65.62500093213748,38.2070014445344,29.68500059901271
968.2208935968013,1029542.2485770583,0.09283457110938345,52048.0408316817,66.12500093213748,38.33300145051908,29.782000603619963
968.7771830065186,1034299.1437046566,0.09204132527656536,52207.080015048065,66.12500093213748,38.45800145645626,29.879000608227216
969.3414140802379,1039119.0210576893,0.09124650756159096,52362.9384147471,66.62500093213748,38.58300146239344,29.97500061278697
968.3838090589368,1030937.8253630536,0.09680330899271587,52515.679646452154,66.62500093213748,38.70800146833062,30.072000617394224
969.0704779028569,1036807.0067037143,0.09544389834816289,52765.36605352311,67.12500093213748,38.8330014742678,30.16800062195398
969.9730535988082,1042602.8616882946,0.09414006065473596,52910.05873245265,67.12500093213748,38.95700148015749,30.264000626513734
970.6342168920803,1048239.0263065399,0.09291581426163034,53051.857557803596,67.12500093213748,39.08100148604717,30.359000631025992
971.2835813097112,1053768.012517364,0.09174972996964217,53190.82040664752,67.62500093213748,39.205001491936855,30.455000635585748
971.9330611372468,1059291.4515000472,0.09061934832825795,53427.00399851457,67.62500093213748,39.32900149782654,30.551000640145503
972.7997837915653,1064766.9638878375,0.08952659968510433,53558.46391854428,68.12500093213748,39.45300150371622,30.64600064465776
973.4286126533715,1070101.2665197619,0.08849297071091758,53787.29464017339,68.12500093213748,39.57600150955841,30.74100064917002
974.0606744652183,1075456.8551841096,0.08748787110713482,53911.548747369925,68.12500093213748,39.699001515400596,30.836000653682277
974.671647812931,1080627.9103459546,0.08653828635028285,54033.317772422524,68.62500093213748,39.82200152124278,30.931000658194534
975.2856968423106,1085819.2156174204,0.08560836166672921,54252.65141697407,68.62500093213748,39.94500152708497,31.025000662659295
976.132181684304,1091086.9024055668,0.0846868411990707,54367.598388634586,69.12500093213748,40.068001532927155,31.120000667171553
975.1923711011889,1083151.5036787435,0.08960147326390383,54580.24642086189,69.12500093213748,40.190001538721845,31.214000671636313
975.9169194749428,1089271.7422539794,0.08822374845046892,54688.64149244465,69.62500093213748,40.312001544516534,31.308000676101074
976.6242103323401,1095238.4479549937,0.08692402103401989,54894.868662595756,69.62500093213748,40.43400155031122,31.402000680565834
977.3161851556508,1101068.541942297,0.08569655373941765,55096.97128934384,69.62500093213748,40.93400155031122,31.496000685030594
978.2252942903299,1106822.9352755703,0.08452358059133856,55195.031863556964,70.12500093213748,40.93400155031122,31.590000689495355
978.9019709292319,1112508.8945595466,0.08340777799346795,55391.13122628583,70.12500093213748,40.93400155031122,31.683000693912618
979.5658769711898,1118080.7708208587,0.08234788940953268,55583.30860176011,70.62500093213748,40.93400155031122,31.77700069837738
980.2179368038597,1123546.7047446086,0.08133912824209376,55771.6424297249,70.62500093213748,41.43400155031122,31.87000070279464
980.8597923013356,1128920.7977476364,0.08037847338950221,55856.2095811304,71.12500093213748,41.43400155031122,31.963000707211904
981.7219103375276,1134241.0793424703,0.07944819088840002,56039.085389507796,71.12500093213748,41.43400155031122,32.05600071162917
980.8005114029925,1126536.5485910857,0.08390541266530392,56218.30368171764,71.12500093213748,41.43400155031122,32.14900071604643
981.5467924148543,1132779.0011622843,0.08255479723857274,56393.93760808329,71.62500093213748,41.93400155031122,32.24200072046369
982.274856395859,1138860.9520432402,0.08128646553393651,56566.05885592162,71.62500093213748,41.93400155031122,32.33400072483346
982.9860434768823,1144794.1886310275,0.08009273394328838,56734.73767880318,72.12500093213748,41.93400155031122,32.426000729203224
983.9111507701873,1150634.0829723375,0.07895585480334319,56900.04292522712,72.12500093213748,41.93400155031122,32.51900073362049
984.604453264679,1156402.3358921765,0.0778786801581891,57062.04206672258,72.12500093213748,42.43400155031122,32.61100073799025
985.2838057943331,1162047.516312083,0.07685868360617541,57220.801225388124,72.62500093213748,42.43400155031122,32.70300074236002
985.9381513867543,1167478.3450872074,0.07590353988729054,57376.38520088036,72.62500093213748,42.43400155031122,32.794000746682286
985.0251600036694,1159900.6400346726,0.08004153755657582,57528.85749686275,73.12500093213748,42.43400155031122,32.88600075105205
985.7921352073513,1166268.4794213844,0.07869335545077125,57678.280346925494,73.12500093213748,42.93400155031122,32.97700075537432
986.7814772993922,1172607.5836740755,0.07740792177938126,57824.71473998699,73.12500093213748,42.93400155031122,33.069000759744085
987.509716798439,1178636.1572629244,0.07622488912808902,57968.220445187246,73.62500093213748,42.93400155031122,33.16000076406635
988.2322655424997,1184609.7956598697,0.07509870458170866,58208.8560362835,73.62500093213748,42.93400155031122,33.25100076838862
988.9394059060712,1190448.5092803922,0.07403876189328629,58344.67891555783,74.12500093213748,43.43400155031122,33.34200077271089
989.6193394975951,1196055.5575345308,0.07304995206120012,58477.78533724667,74.12500093213748,43.43400155031122,33.43300077703316
988.9636473597413,1188773.537645108,0.07690529884842694,58608.22963050174,74.62500093213748,43.43400155031122,33.52300078130793
989.7520557258995,1195275.5019127703,0.07555500436012258,58836.0650378917,74.62500093213748,43.43400155031122,33.614000785630196
990.5197906655285,1201598.0976464355,0.07429534353155409,58959.343737133866,74.62500093213748,43.43400155031122,33.70400078990497
991.2676040064375,1207748.2238555506,0.07311640407920436,59080.15686239119,75.12500093213748,43.93400155031122,33.795000794227235
992.0083591862993,1213832.138611803,0.07199761732499685,59298.55372514336,75.12500093213748,43.93400155031122,33.885000798502006
